temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
15/16,15/16,8,Granada,Real Betis,1,1,2.3,3.25,3.25,Empate,3.25
15/16,15/16,8,Sevilla,Getafe,5,0,1.5,4.33,6.5,Sevilla,1.5
15/16,15/16,8,Malaga CF,Desportivo da Corunha,2,0,2.25,3.25,3.4,Malaga CF,2.25
15/16,15/16,8,Levante,Real Sociedad,0,4,2.7,3.2,2.75,Real Sociedad,2.75
15/16,15/16,8,UD Las Palmas,Villarreal,0,0,3.5,3.3,2.15,Empate,3.3
15/16,15/16,8,Barcelona,Eibar,3,1,1.11,10.0,19.0,Barcelona,1.11
15/16,15/16,8,Atlético Madrid,Valência,2,1,1.57,3.8,6.5,Atlético Madrid,1.57
15/16,15/16,9,Atlético de Bilbao,Sporting Gijon,3,0,1.45,4.33,7.5,Atlético de Bilbao,1.45
15/16,15/16,9,Desportivo da Corunha,Atlético Madrid,1,1,5.5,3.5,1.73,Empate,3.5
15/16,15/16,9,Real Madrid,UD Las Palmas,3,1,1.09,11.0,23.0,Real Madrid,1.09
15/16,15/16,9,Valência,Levante,3,0,1.44,4.5,7.5,Valência,1.44
15/16,15/16,9,Villarreal,Sevilla,2,1,2.15,3.5,3.3,Villarreal,2.15
15/16,15/16,9,Getafe,Barcelona,0,2,10.0,5.75,1.29,Barcelona,1.29
15/16,15/16,9,Real Sociedad,Celta de Vigo,2,3,2.6,3.2,2.8,Celta de Vigo,2.8
15/16,15/16,9,Eibar,Rayo Valhecano,1,0,2.1,3.4,3.6,Eibar,2.1
15/16,15/16,9,Espanhol de Barcelona,Granada,1,1,1.95,3.4,4.2,Empate,3.4
15/16,15/16,9,Sporting Gijon,Malaga CF,1,0,2.3,3.2,3.3,Sporting Gijon,2.3
15/16,15/16,9,Real Betis,Atlético de Bilbao,1,3,3.3,3.3,2.25,Atlético de Bilbao,2.25
15/16,15/16,10,UD Las Palmas,Real Sociedad,2,0,2.75,3.1,2.75,UD Las Palmas,2.75
15/16,15/16,10,Celta de Vigo,Valência,1,5,1.85,3.75,4.2,Valência,4.2
15/16,15/16,10,Levante,Desportivo da Corunha,1,1,2.6,3.1,3.0,Empate,3.1
15/16,15/16,10,Eibar,Getafe,3,1,2.1,3.25,3.75,Eibar,2.1
15/16,15/16,10,Rayo Valhecano,Granada,2,1,1.8,3.6,4.5,Rayo Valhecano,1.8
15/16,15/16,10,Malaga CF,Real Betis,0,1,1.75,3.75,4.75,Real Betis,4.75
15/16,15/16,10,Atlético de Bilbao,Espanhol de Barcelona,2,1,1.44,4.33,8.0,Atlético de Bilbao,1.44
15/16,15/16,10,Barcelona,Villarreal,3,0,1.29,6.0,10.0,Barcelona,1.29
15/16,15/16,10,Atlético Madrid,Sporting Gijon,1,0,1.22,6.0,17.0,Atlético Madrid,1.22
15/16,15/16,10,Sevilla,Real Madrid,3,2,3.2,3.8,2.1,Sevilla,3.2
15/16,15/16,11,Real Sociedad,Sevilla,2,0,2.7,3.3,2.63,Real Sociedad,2.7
15/16,15/16,11,Real Madrid,Barcelona,0,4,2.5,3.6,2.88,Barcelona,2.88
15/16,15/16,11,Espanhol de Barcelona,Malaga CF,2,0,2.25,3.2,3.4,Espanhol de Barcelona,2.25
15/16,15/16,11,Valência,UD Las Palmas,1,1,1.44,4.5,7.5,Empate,4.5
15/16,15/16,11,Desportivo da Corunha,Celta de Vigo,2,0,3.3,3.4,2.2,Desportivo da Corunha,3.3
15/16,15/16,11,Sporting Gijon,Levante,0,3,2.15,3.3,3.5,Levante,3.5
15/16,15/16,11,Villarreal,Eibar,1,1,1.53,4.0,7.0,Empate,4.0
15/16,15/16,11,Granada,Atlético de Bilbao,2,0,4.2,3.4,1.95,Granada,4.2
15/16,15/16,11,Real Betis,Atlético Madrid,0,1,5.5,4.0,1.62,Atlético Madrid,1.62
15/16,15/16,12,Getafe,Rayo Valhecano,1,1,2.3,3.4,3.1,Empate,3.4
15/16,15/16,12,Levante,Real Betis,0,1,2.0,3.5,3.8,Real Betis,3.8
15/16,15/16,12,Barcelona,Real Sociedad,4,0,1.07,13.0,23.0,Barcelona,1.07
15/16,15/16,12,Atlético Madrid,Espanhol de Barcelona,1,0,1.29,5.0,13.0,Atlético Madrid,1.29
15/16,15/16,12,Malaga CF,Granada,2,2,1.73,3.5,5.5,Empate,3.5
15/16,15/16,12,UD Las Palmas,Desportivo da Corunha,0,2,2.38,3.3,3.1,Desportivo da Corunha,3.1
15/16,15/16,12,Celta de Vigo,Sporting Gijon,2,1,1.36,5.0,8.0,Celta de Vigo,1.36
15/16,15/16,12,Getafe,Villarreal,2,0,3.0,3.3,2.4,Getafe,3.0
15/16,15/16,12,Eibar,Real Madrid,0,2,7.0,4.75,1.45,Real Madrid,1.45
15/16,15/16,12,Rayo Valhecano,Atlético de Bilbao,0,3,3.5,3.4,2.1,Atlético de Bilbao,2.1
15/16,15/16,12,Sevilla,Valência,1,0,1.7,4.0,4.75,Sevilla,1.7
15/16,15/16,13,Real Madrid,Getafe,4,1,1.1,11.0,21.0,Real Madrid,1.1
15/16,15/16,13,Granada,Atlético Madrid,0,2,8.0,3.8,1.5,Atlético Madrid,1.5
15/16,15/16,13,Valência,Barcelona,1,1,11.0,6.5,1.22,Empate,6.5
15/16,15/16,13,Desportivo da Corunha,Sevilla,1,1,2.7,3.4,2.5,Empate,3.4
15/16,15/16,13,Real Betis,Celta de Vigo,1,1,3.6,3.6,2.0,Empate,3.6
15/16,15/16,13,Real Sociedad,Eibar,2,1,1.91,3.4,4.2,Real Sociedad,1.91
15/16,15/16,13,Villarreal,Rayo Valhecano,2,1,1.44,4.5,7.5,Villarreal,1.44
15/16,15/16,13,Sporting Gijon,UD Las Palmas,3,1,2.2,3.3,3.4,Sporting Gijon,2.2
15/16,15/16,13,Atlético de Bilbao,Malaga CF,0,0,1.5,4.2,7.0,Empate,4.2
15/16,15/16,14,Espanhol de Barcelona,Levante,1,1,2.0,3.3,4.0,Empate,3.3
15/16,15/16,14,Getafe,Real Sociedad,1,1,3.0,3.2,2.5,Empate,3.2
15/16,15/16,14,Barcelona,Desportivo da Corunha,2,2,1.07,13.0,26.0,Empate,13.0
15/16,15/16,14,Celta de Vigo,Espanhol de Barcelona,1,0,1.53,4.33,6.0,Celta de Vigo,1.53
15/16,15/16,14,Levante,Granada,1,2,2.1,3.1,4.0,Granada,4.0
15/16,15/16,14,Sevilla,Sporting Gijon,2,0,1.3,5.25,9.5,Sevilla,1.3
15/16,15/16,14,UD Las Palmas,Real Betis,1,0,2.2,3.4,3.3,UD Las Palmas,2.2
15/16,15/16,14,Rayo Valhecano,Malaga CF,1,2,2.4,3.25,3.1,Malaga CF,3.1
15/16,15/16,14,Eibar,Valência,1,1,2.5,3.25,2.9,Empate,3.25
15/16,15/16,14,Atlético Madrid,Atlético de Bilbao,2,1,1.57,3.75,7.0,Atlético Madrid,1.57
15/16,15/16,14,Villarreal,Real Madrid,1,0,5.0,4.0,1.67,Villarreal,5.0
15/16,15/16,15,Valência,Getafe,2,2,1.7,3.6,5.25,Empate,3.6
15/16,15/16,15,Espanhol de Barcelona,UD Las Palmas,1,0,1.91,3.6,3.75,Espanhol de Barcelona,1.91
15/16,15/16,15,Real Betis,Sevilla,0,0,3.8,3.6,1.91,Empate,3.6
15/16,15/16,15,Desportivo da Corunha,Eibar,2,0,1.95,3.3,4.2,Desportivo da Corunha,1.95
15/16,15/16,15,Real Madrid,Rayo Valhecano,10,2,1.06,12.0,26.0,Real Madrid,1.06
15/16,15/16,15,Atlético de Bilbao,Levante,2,0,1.36,4.75,9.0,Atlético de Bilbao,1.36
15/16,15/16,15,Granada,Celta de Vigo,0,2,2.7,3.25,2.7,Celta de Vigo,2.7
15/16,15/16,15,Real Sociedad,Villarreal,0,2,2.38,3.2,3.2,Villarreal,3.2
15/16,15/16,15,Malaga CF,Atlético Madrid,1,0,5.5,3.5,1.7,Malaga CF,5.5
15/16,15/16,16,Levante,Malaga CF,0,1,3.3,3.0,2.38,Malaga CF,2.38
15/16,15/16,16,Real Madrid,Real Sociedad,3,1,1.14,9.0,15.0,Real Madrid,1.14
15/16,15/16,16,Rayo Valhecano,Atlético Madrid,0,2,7.0,4.2,1.5,Atlético Madrid,1.5
15/16,15/16,16,Sevilla,Espanhol de Barcelona,2,0,1.44,4.75,7.0,Sevilla,1.44
15/16,15/16,16,Eibar,Sporting Gijon,2,0,1.91,3.4,4.33,Eibar,1.91
15/16,15/16,16,Barcelona,Real Betis,4,0,1.05,17.0,26.0,Barcelona,1.05
15/16,15/16,16,Celta de Vigo,Atlético de Bilbao,0,1,2.8,3.3,2.5,Atlético de Bilbao,2.5
15/16,15/16,16,Getafe,Desportivo da Corunha,0,0,2.63,3.25,2.75,Empate,3.25
15/16,15/16,16,UD Las Palmas,Granada,4,1,1.95,3.4,3.9,UD Las Palmas,1.95
15/16,15/16,16,Villarreal,Valência,1,0,1.8,3.5,4.5,Villarreal,1.8
15/16,15/16,17,Sporting Gijon,Getafe,1,2,2.25,3.25,3.4,Getafe,3.4
15/16,15/16,17,Barcelona,Granada,4,0,1.05,15.0,34.0,Barcelona,1.05
15/16,15/16,17,Getafe,Real Betis,1,0,1.91,3.5,4.33,Getafe,1.91
15/16,15/16,17,Sevilla,Atlético de Bilbao,2,0,2.1,3.5,3.5,Sevilla,2.1
15/16,15/16,17,Real Madrid,Desportivo da Corunha,5,0,1.14,8.5,17.0,Real Madrid,1.14
15/16,15/16,17,Levante,Rayo Valhecano,2,1,2.4,3.3,3.0,Levante,2.4
15/16,15/16,17,Villarreal,Sporting Gijon,2,0,1.44,4.33,8.0,Villarreal,1.44
15/16,15/16,17,Real Sociedad,Valência,2,0,2.15,3.3,3.5,Real Sociedad,2.15
15/16,15/16,17,Eibar,Espanhol de Barcelona,2,1,2.0,3.3,4.0,Eibar,2.0
15/16,15/16,17,UD Las Palmas,Malaga CF,1,1,2.6,3.2,2.88,Empate,3.2
15/16,15/16,17,Celta de Vigo,Atlético Madrid,0,2,4.2,3.25,2.0,Atlético Madrid,2.0
15/16,15/16,18,Sevilla,Malaga CF,2,1,1.7,3.75,5.0,Sevilla,1.7
15/16,15/16,18,Celta de Vigo,Levante,4,3,1.5,4.2,7.0,Celta de Vigo,1.5
15/16,15/16,18,Villarreal,Real Betis,0,0,1.45,4.2,7.5,Empate,4.2
15/16,15/16,18,Real Sociedad,Desportivo da Corunha,1,1,1.91,3.4,4.33,Empate,3.4
15/16,15/16,18,Valência,Rayo Valhecano,2,2,1.53,4.33,6.0,Empate,4.33
15/16,15/16,18,Real Madrid,Sporting Gijon,5,1,1.06,15.0,23.0,Real Madrid,1.06
15/16,15/16,18,Getafe,Espanhol de Barcelona,3,1,2.2,3.2,3.5,Getafe,2.2
15/16,15/16,18,UD Las Palmas,Atlético Madrid,0,3,7.0,3.7,1.57,Atlético Madrid,1.57
15/16,15/16,18,Barcelona,Atlético de Bilbao,6,0,1.14,8.0,19.0,Barcelona,1.14
15/16,15/16,19,Eibar,Granada,5,1,1.75,3.5,5.25,Eibar,1.75
15/16,15/16,19,Sporting Gijon,Real Sociedad,5,1,3.2,3.1,2.38,Sporting Gijon,3.2
15/16,15/16,19,Malaga CF,Barcelona,1,2,5.5,4.33,1.55,Barcelona,1.55
15/16,15/16,19,Espanhol de Barcelona,Villarreal,2,2,3.0,3.2,2.5,Empate,3.2
15/16,15/16,19,Granada,Getafe,3,2,2.45,3.1,3.1,Granada,2.45
15/16,15/16,19,Rayo Valhecano,Celta de Vigo,3,0,2.15,3.5,3.3,Rayo Valhecano,2.15
15/16,15/16,19,Atlético de Bilbao,Eibar,5,2,1.65,3.75,5.75,Atlético de Bilbao,1.65
15/16,15/16,19,Atlético Madrid,Sevilla,0,0,1.53,3.6,7.5,Empate,3.6
15/16,15/16,19,Desportivo da Corunha,Valência,1,1,2.2,3.3,3.4,Empate,3.3
15/16,15/16,19,Real Betis,Real Madrid,1,1,8.0,4.75,1.36,Empate,4.75
15/16,15/16,20,Levante,UD Las Palmas,3,2,2.1,3.1,3.9,Levante,2.1
15/16,15/16,20,Barcelona,Atlético Madrid,2,1,1.53,4.33,6.0,Barcelona,1.53
15/16,15/16,20,Eibar,Malaga CF,1,2,2.45,3.2,3.0,Malaga CF,3.0
15/16,15/16,20,Getafe,Atlético de Bilbao,0,1,3.6,3.3,2.1,Atlético de Bilbao,2.1
15/16,15/16,20,Villarreal,Granada,1,0,1.53,4.0,7.0,Villarreal,1.53
15/16,15/16,20,Real Sociedad,Real Betis,2,1,1.62,3.75,6.0,Real Sociedad,1.62
15/16,15/16,20,Sevilla,Levante,3,1,1.33,5.25,9.0,Sevilla,1.33
15/16,15/16,20,Valência,Sporting Gijon,0,1,1.62,3.75,5.75,Sporting Gijon,5.75
15/16,15/16,20,UD Las Palmas,Celta de Vigo,2,1,2.55,3.3,2.8,UD Las Palmas,2.55
15/16,15/16,20,Real Madrid,Espanhol de Barcelona,6,0,1.08,12.0,23.0,Real Madrid,1.08
15/16,15/16,21,Desportivo da Corunha,Rayo Valhecano,2,2,1.91,3.6,4.0,Empate,3.6
15/16,15/16,21,Malaga CF,Getafe,3,0,1.57,3.8,6.5,Malaga CF,1.57
15/16,15/16,21,Atlético Madrid,Eibar,3,1,1.4,4.33,9.0,Atlético Madrid,1.4
15/16,15/16,21,Rayo Valhecano,UD Las Palmas,2,0,1.73,3.9,4.75,Rayo Valhecano,1.73
15/16,15/16,21,Atlético de Bilbao,Villarreal,0,0,1.75,3.5,5.25,Empate,3.5
15/16,15/16,21,Sporting Gijon,Desportivo da Corunha,1,1,2.6,3.2,2.88,Empate,3.2
15/16,15/16,21,Levante,Barcelona,0,2,21.0,9.0,1.13,Barcelona,1.13
15/16,15/16,21,Real Betis,Valência,1,0,2.63,3.2,2.8,Real Betis,2.63
15/16,15/16,21,Celta de Vigo,Sevilla,1,1,2.9,3.5,2.38,Empate,3.5
15/16,15/16,21,Granada,Real Madrid,1,2,12.0,6.0,1.25,Real Madrid,1.25
15/16,15/16,22,Espanhol de Barcelona,Real Sociedad,0,5,2.6,3.2,2.9,Real Sociedad,2.9
15/16,15/16,22,Sporting Gijon,Rayo Valhecano,2,2,2.4,3.4,2.9,Empate,3.4
15/16,15/16,22,Real Madrid,Atlético de Bilbao,4,2,1.36,5.0,8.0,Real Madrid,1.36
15/16,15/16,22,Villarreal,Malaga CF,1,0,2.1,3.2,3.8,Villarreal,2.1
15/16,15/16,22,Valência,Espanhol de Barcelona,2,1,1.65,3.75,5.5,Valência,1.65
15/16,15/16,22,Desportivo da Corunha,Real Betis,2,2,1.85,3.5,4.5,Empate,3.5
15/16,15/16,22,Real Sociedad,Granada,3,0,1.67,3.8,5.25,Real Sociedad,1.67
15/16,15/16,22,Sevilla,UD Las Palmas,2,0,1.3,5.25,11.0,Sevilla,1.3
15/16,15/16,22,Eibar,Levante,2,0,2.0,3.4,4.0,Eibar,2.0
15/16,15/16,22,Getafe,Atlético Madrid,0,1,8.0,4.0,1.45,Atlético Madrid,1.45
15/16,15/16,22,Barcelona,Celta de Vigo,6,1,1.08,11.0,26.0,Barcelona,1.08
15/16,15/16,23,Sporting Gijon,Barcelona,1,3,17.0,7.5,1.17,Barcelona,1.17
15/16,15/16,23,Levante,Getafe,3,0,2.0,3.4,3.8,Levante,2.0
15/16,15/16,23,UD Las Palmas,Barcelona,1,2,15.0,7.5,1.18,Barcelona,1.18
15/16,15/16,23,Espanhol de Barcelona,Desportivo da Corunha,1,0,2.25,3.3,3.2,Espanhol de Barcelona,2.25
15/16,15/16,23,Real Betis,Sporting Gijon,1,1,2.1,3.25,3.75,Empate,3.25
15/16,15/16,23,Celta de Vigo,Eibar,3,2,1.67,4.0,5.0,Celta de Vigo,1.67
15/16,15/16,23,Rayo Valhecano,Sevilla,2,2,3.1,3.6,2.2,Empate,3.6
15/16,15/16,23,Malaga CF,Real Madrid,1,1,4.33,3.6,1.83,Empate,3.6
15/16,15/16,23,Atlético de Bilbao,Real Sociedad,0,1,1.75,3.5,5.25,Real Sociedad,5.25
15/16,15/16,23,Granada,Valência,1,2,3.0,3.2,2.5,Valência,2.5
15/16,15/16,23,Atlético Madrid,Villarreal,0,0,1.44,4.0,8.5,Empate,4.0
15/16,15/16,24,Eibar,UD Las Palmas,0,1,1.75,3.6,5.0,UD Las Palmas,5.0
15/16,15/16,24,Real Madrid,Atlético Madrid,0,1,1.91,3.5,4.33,Atlético Madrid,4.33
15/16,15/16,24,Getafe,Celta de Vigo,0,1,3.3,3.3,2.25,Celta de Vigo,2.25
15/16,15/16,24,Sporting Gijon,Espanhol de Barcelona,2,4,2.25,3.1,3.4,Espanhol de Barcelona,3.4
15/16,15/16,24,Real Betis,Rayo Valhecano,2,2,2.2,3.3,3.4,Empate,3.3
15/16,15/16,24,Real Sociedad,Malaga CF,1,1,2.05,3.3,3.8,Empate,3.3
15/16,15/16,24,Villarreal,Levante,3,0,1.67,3.6,5.75,Villarreal,1.67
15/16,15/16,24,Valência,Atlético de Bilbao,0,3,2.05,3.4,3.6,Atlético de Bilbao,3.6
15/16,15/16,24,Desportivo da Corunha,Granada,0,1,1.8,3.5,4.75,Granada,4.75
15/16,15/16,24,Barcelona,Sevilla,2,1,1.18,8.0,13.0,Barcelona,1.18
15/16,15/16,25,Atlético Madrid,Real Sociedad,3,0,1.45,4.2,8.0,Atlético Madrid,1.45
15/16,15/16,25,UD Las Palmas,Getafe,4,0,2.05,3.4,3.75,UD Las Palmas,2.05
15/16,15/16,25,Atlético de Bilbao,Desportivo da Corunha,4,1,1.44,4.33,8.0,Atlético de Bilbao,1.44
15/16,15/16,25,Celta de Vigo,Villarreal,0,0,2.0,3.4,3.75,Empate,3.4
15/16,15/16,25,Malaga CF,Valência,1,2,1.95,3.5,4.0,Valência,4.0
15/16,15/16,25,Sevilla,Eibar,1,0,1.44,5.0,6.5,Sevilla,1.44
15/16,15/16,25,Levante,Real Madrid,1,3,6.5,4.5,1.5,Real Madrid,1.5
15/16,15/16,25,Granada,Sporting Gijon,2,0,1.8,3.5,4.5,Granada,1.8
15/16,15/16,25,Espanhol de Barcelona,Real Betis,0,3,2.1,3.3,3.75,Real Betis,3.75
15/16,15/16,25,Rayo Valhecano,Barcelona,1,5,15.0,8.0,1.17,Barcelona,1.17
15/16,15/16,25,Real Madrid,Celta de Vigo,7,1,1.33,5.75,7.5,Real Madrid,1.33
15/16,15/16,25,Villarreal,UD Las Palmas,0,1,1.53,4.0,7.0,UD Las Palmas,7.0
15/16,15/16,25,Getafe,Sevilla,1,1,4.2,3.75,1.83,Empate,3.75
15/16,15/16,25,Desportivo da Corunha,Malaga CF,3,3,2.38,3.1,3.1,Empate,3.1
15/16,15/16,25,Real Betis,Granada,2,0,2.05,3.4,3.75,Real Betis,2.05
15/16,15/16,25,Eibar,Barcelona,0,4,11.0,6.0,1.25,Barcelona,1.25
15/16,15/16,25,Real Sociedad,Levante,1,1,1.57,3.8,6.5,Empate,3.8
15/16,15/16,25,Sporting Gijon,Atlético de Bilbao,0,2,5.0,3.6,1.75,Atlético de Bilbao,1.75
15/16,15/16,25,Valência,Atlético Madrid,1,3,4.33,3.3,1.95,Atlético Madrid,1.95
15/16,15/16,26,Espanhol de Barcelona,Rayo Valhecano,2,1,1.85,3.75,4.2,Espanhol de Barcelona,1.85
15/16,15/16,26,Malaga CF,Sporting Gijon,1,0,1.65,3.8,5.5,Malaga CF,1.65
15/16,15/16,26,Barcelona,Getafe,6,0,1.05,17.0,26.0,Barcelona,1.05
15/16,15/16,26,Celta de Vigo,Real Sociedad,1,0,2.1,3.5,3.5,Celta de Vigo,2.1
15/16,15/16,26,Atlético Madrid,Desportivo da Corunha,3,0,1.22,5.75,17.0,Atlético Madrid,1.22
15/16,15/16,26,Rayo Valhecano,Eibar,1,1,2.05,3.6,3.5,Empate,3.6
15/16,15/16,26,Levante,Valência,1,0,3.1,3.3,2.3,Levante,3.1
15/16,15/16,26,Sevilla,Villarreal,4,2,1.73,3.75,5.0,Sevilla,1.73
15/16,15/16,26,Atlético de Bilbao,Real Betis,3,1,1.53,4.0,7.0,Atlético de Bilbao,1.53
15/16,15/16,26,UD Las Palmas,Real Madrid,1,2,7.5,5.25,1.36,Real Madrid,1.36
15/16,15/16,27,Granada,Espanhol de Barcelona,1,1,2.05,3.4,3.75,Empate,3.4
15/16,15/16,27,Getafe,Eibar,1,1,2.1,3.25,3.75,Empate,3.25
15/16,15/16,27,Sporting Gijon,Atlético Madrid,2,1,7.5,3.75,1.53,Sporting Gijon,7.5
15/16,15/16,27,Granada,Rayo Valhecano,2,2,2.05,3.5,3.6,Empate,3.5
15/16,15/16,27,Real Sociedad,UD Las Palmas,0,1,1.67,3.75,5.5,UD Las Palmas,5.5
15/16,15/16,27,Desportivo da Corunha,Levante,2,1,1.91,3.4,4.33,Desportivo da Corunha,1.91
15/16,15/16,27,Real Betis,Malaga CF,0,1,2.6,3.2,2.8,Malaga CF,2.8
15/16,15/16,27,Espanhol de Barcelona,Atlético de Bilbao,2,1,2.9,3.4,2.45,Espanhol de Barcelona,2.9
