temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
15/16,15/16,10,Spartak Moscovo,Zenit,2,2,3.2,3.3,2.25,Empate,3.3
15/16,15/16,10,Krylia Sovetov,Dinamo Moscovo,0,0,3.0,3.2,2.38,Empate,3.2
15/16,15/16,10,Krasnodar,Akhmat Grozny,1,1,1.83,3.25,4.75,Empate,3.25
15/16,15/16,10,Rubin Kazan,Ural,1,2,1.91,3.3,4.2,Ural,4.2
15/16,15/16,11,Amkar Perm,FC Mordovia Saransk,2,1,2.15,3.2,3.5,Amkar Perm,2.15
15/16,15/16,11,Rostov,Kuban Krasnodar,2,1,2.2,3.2,3.4,Rostov,2.2
15/16,15/16,11,Ural,Krylia Sovetov,1,1,2.1,3.0,4.0,Empate,3.0
15/16,15/16,11,FC Mordovia Saransk,Spartak Moscovo,0,1,4.33,3.4,1.85,Spartak Moscovo,1.85
15/16,15/16,11,Zenit,Rostov,3,0,1.4,4.5,8.0,Zenit,1.4
15/16,15/16,11,Kuban Krasnodar,Anzhi Makhachkala,1,1,2.0,3.1,4.2,Empate,3.1
15/16,15/16,11,Dinamo Moscovo,CSKA Moscovo,0,2,4.0,3.5,1.91,CSKA Moscovo,1.91
15/16,15/16,11,Akhmat Grozny,Rubin Kazan,2,1,1.91,3.1,4.5,Akhmat Grozny,1.91
15/16,15/16,11,Ufa,Krasnodar,1,1,4.33,3.5,1.83,Empate,3.5
15/16,15/16,11,Lokomotiv Moscovo,Amkar Perm,3,0,1.44,4.2,7.5,Lokomotiv Moscovo,1.44
15/16,15/16,12,CSKA Moscovo,Ural,3,2,1.5,4.0,7.0,CSKA Moscovo,1.5
15/16,15/16,12,Amkar Perm,Dinamo Moscovo,1,1,2.88,3.3,2.4,Empate,3.3
15/16,15/16,12,Kuban Krasnodar,Zenit,2,2,4.5,3.5,1.8,Empate,3.5
15/16,15/16,12,Rubin Kazan,Ufa,3,1,1.67,3.75,5.0,Rubin Kazan,1.67
15/16,15/16,12,Spartak Moscovo,Lokomotiv Moscovo,1,2,2.4,3.3,2.9,Lokomotiv Moscovo,2.9
15/16,15/16,12,Krylia Sovetov,Akhmat Grozny,0,2,2.75,3.3,2.5,Akhmat Grozny,2.5
15/16,15/16,12,Anzhi Makhachkala,Krasnodar,2,2,3.0,3.25,2.38,Empate,3.25
15/16,15/16,13,Rostov,FC Mordovia Saransk,3,2,1.57,3.75,6.0,Rostov,1.57
15/16,15/16,13,Ufa,Krylia Sovetov,1,0,3.1,3.1,2.4,Ufa,3.1
15/16,15/16,13,Ural,Amkar Perm,3,1,2.05,3.3,3.6,Ural,2.05
15/16,15/16,13,FC Mordovia Saransk,Kuban Krasnodar,1,1,3.1,3.2,2.3,Empate,3.2
15/16,15/16,13,Zenit,Anzhi Makhachkala,5,1,1.36,4.75,8.5,Zenit,1.36
15/16,15/16,13,Dinamo Moscovo,Spartak Moscovo,2,3,2.88,3.3,2.4,Spartak Moscovo,2.4
15/16,15/16,13,Krasnodar,Rubin Kazan,2,1,1.75,3.5,4.75,Krasnodar,1.75
15/16,15/16,13,Akhmat Grozny,CSKA Moscovo,0,0,3.4,3.4,2.1,Empate,3.4
15/16,15/16,14,Lokomotiv Moscovo,Rostov,0,2,1.65,3.6,5.5,Rostov,5.5
15/16,15/16,14,CSKA Moscovo,Ufa,2,0,1.25,5.5,12.0,CSKA Moscovo,1.25
15/16,15/16,14,Zenit,FC Mordovia Saransk,0,0,1.2,6.5,13.0,Empate,6.5
15/16,15/16,14,Krylia Sovetov,Krasnodar,0,4,3.3,3.2,2.25,Krasnodar,2.25
15/16,15/16,14,Anzhi Makhachkala,Rubin Kazan,1,2,2.3,3.2,3.1,Rubin Kazan,3.1
15/16,15/16,14,Kuban Krasnodar,Lokomotiv Moscovo,6,2,3.5,3.3,2.1,Kuban Krasnodar,3.5
15/16,15/16,14,Spartak Moscovo,Ural,0,1,1.62,3.6,6.0,Ural,6.0
15/16,15/16,15,Amkar Perm,Akhmat Grozny,1,0,3.2,3.1,2.3,Amkar Perm,3.2
15/16,15/16,15,Rostov,Dinamo Moscovo,1,0,2.25,3.25,3.2,Rostov,2.25
15/16,15/16,15,FC Mordovia Saransk,Anzhi Makhachkala,4,0,2.5,3.2,2.88,FC Mordovia Saransk,2.5
15/16,15/16,15,Ural,Rostov,1,2,2.5,3.2,2.8,Rostov,2.8
15/16,15/16,15,Ufa,Amkar Perm,2,1,2.55,3.2,2.8,Ufa,2.55
15/16,15/16,15,Dinamo Moscovo,Kuban Krasnodar,2,1,1.91,3.3,4.2,Dinamo Moscovo,1.91
15/16,15/16,15,Akhmat Grozny,Spartak Moscovo,2,1,2.3,3.2,3.2,Akhmat Grozny,2.3
15/16,15/16,15,Rubin Kazan,Krylia Sovetov,2,0,2.0,3.2,4.0,Rubin Kazan,2.0
15/16,15/16,15,Krasnodar,CSKA Moscovo,2,1,2.8,3.25,2.5,Krasnodar,2.8
15/16,15/16,15,Lokomotiv Moscovo,Zenit,2,0,3.6,3.4,2.0,Lokomotiv Moscovo,3.6
15/16,15/16,16,Amkar Perm,Rubin Kazan,1,2,2.9,3.1,2.5,Rubin Kazan,2.5
15/16,15/16,16,CSKA Moscovo,Krylia Sovetov,0,2,1.4,4.33,8.5,Krylia Sovetov,8.5
15/16,15/16,16,Zenit,Ural,3,0,1.44,4.2,7.5,Zenit,1.44
15/16,15/16,16,Lokomotiv Moscovo,Anzhi Makhachkala,0,2,1.55,3.75,6.5,Anzhi Makhachkala,6.5
15/16,15/16,16,FC Mordovia Saransk,Dinamo Moscovo,1,1,3.1,3.25,2.3,Empate,3.25
15/16,15/16,16,Kuban Krasnodar,Akhmat Grozny,2,2,2.38,3.2,3.0,Empate,3.2
15/16,15/16,16,Spartak Moscovo,Krasnodar,3,2,2.6,3.2,2.7,Spartak Moscovo,2.6
15/16,15/16,17,Rostov,Ufa,1,1,1.53,3.7,7.0,Empate,3.7
15/16,15/16,17,Ural,FC Mordovia Saransk,3,1,1.85,3.4,4.33,Ural,1.85
15/16,15/16,17,Ufa,Kuban Krasnodar,2,2,2.8,3.25,2.5,Empate,3.25
15/16,15/16,17,Krylia Sovetov,Amkar Perm,0,0,1.91,3.4,4.0,Empate,3.4
15/16,15/16,17,Akhmat Grozny,Zenit,4,1,3.4,3.5,2.05,Akhmat Grozny,3.4
15/16,15/16,17,Anzhi Makhachkala,CSKA Moscovo,1,1,3.8,3.5,1.95,Empate,3.5
15/16,15/16,18,Dinamo Moscovo,Lokomotiv Moscovo,2,2,2.75,3.1,2.63,Empate,3.1
15/16,15/16,18,Krasnodar,Rostov,2,1,1.83,3.4,4.5,Krasnodar,1.83
15/16,15/16,18,Rubin Kazan,Spartak Moscovo,2,2,2.63,3.3,2.6,Empate,3.3
15/16,15/16,18,Amkar Perm,CSKA Moscovo,2,0,5.0,3.5,1.73,Amkar Perm,5.0
15/16,15/16,18,FC Mordovia Saransk,Akhmat Grozny,0,0,3.4,3.2,2.2,Empate,3.2
15/16,15/16,18,Zenit,Ufa,1,1,1.25,5.25,13.0,Empate,5.25
15/16,15/16,18,Dinamo Moscovo,Anzhi Makhachkala,1,2,2.2,3.25,3.3,Anzhi Makhachkala,3.3
15/16,15/16,18,Kuban Krasnodar,Krasnodar,2,3,3.8,3.5,1.95,Krasnodar,1.95
15/16,15/16,18,Lokomotiv Moscovo,Ural,2,2,1.75,3.5,4.75,Empate,3.5
15/16,15/16,18,Rostov,Rubin Kazan,1,0,2.15,3.3,3.4,Rostov,2.15
15/16,15/16,18,Spartak Moscovo,Krylia Sovetov,1,0,1.5,4.1,6.5,Spartak Moscovo,1.5
15/16,15/16,19,Krylia Sovetov,Rostov,0,1,3.4,3.0,2.3,Rostov,2.3
15/16,15/16,19,Rubin Kazan,Kuban Krasnodar,1,0,1.85,3.3,4.5,Rubin Kazan,1.85
15/16,15/16,19,Krasnodar,Zenit,0,0,3.0,3.3,2.35,Empate,3.3
15/16,15/16,19,Ufa,FC Mordovia Saransk,1,1,2.5,3.1,2.9,Empate,3.1
15/16,15/16,19,Akhmat Grozny,Lokomotiv Moscovo,2,1,2.38,3.1,3.1,Akhmat Grozny,2.38
15/16,15/16,19,CSKA Moscovo,Spartak Moscovo,1,0,1.75,3.6,4.5,CSKA Moscovo,1.75
15/16,15/16,20,Ural,Dinamo Moscovo,1,1,2.4,3.0,3.2,Empate,3.0
15/16,15/16,20,Anzhi Makhachkala,Amkar Perm,0,1,2.1,3.2,3.6,Amkar Perm,3.6
15/16,15/16,20,Kuban Krasnodar,Krylia Sovetov,2,0,2.3,3.0,3.4,Kuban Krasnodar,2.3
15/16,15/16,20,Ural,Anzhi Makhachkala,4,2,2.0,3.2,4.0,Ural,2.0
15/16,15/16,20,Spartak Moscovo,Amkar Perm,2,1,1.73,3.4,5.25,Spartak Moscovo,1.73
15/16,15/16,20,Rostov,CSKA Moscovo,2,0,3.5,3.0,2.25,Rostov,3.5
15/16,15/16,20,FC Mordovia Saransk,Krasnodar,0,1,4.0,3.3,1.95,Krasnodar,1.95
15/16,15/16,20,Lokomotiv Moscovo,Ufa,2,0,1.62,3.3,7.0,Lokomotiv Moscovo,1.62
15/16,15/16,20,Zenit,Rubin Kazan,4,2,1.5,4.0,7.0,Zenit,1.5
15/16,15/16,21,Dinamo Moscovo,Akhmat Grozny,0,1,2.45,3.0,3.1,Akhmat Grozny,3.1
15/16,15/16,21,Amkar Perm,Rostov,0,0,3.0,3.0,2.5,Empate,3.0
15/16,15/16,21,Anzhi Makhachkala,Spartak Moscovo,0,4,3.5,3.25,2.1,Spartak Moscovo,2.1
15/16,15/16,21,Ufa,Dinamo Moscovo,0,1,3.2,2.9,2.45,Dinamo Moscovo,2.45
15/16,15/16,21,Akhmat Grozny,Ural,1,1,1.3,4.2,12.0,Empate,4.2
15/16,15/16,21,CSKA Moscovo,Kuban Krasnodar,2,0,1.4,4.33,8.5,CSKA Moscovo,1.4
15/16,15/16,21,Krylia Sovetov,Zenit,0,2,8.0,4.0,1.45,Zenit,1.45
15/16,15/16,21,Rubin Kazan,FC Mordovia Saransk,1,1,1.7,3.5,5.25,Empate,3.5
15/16,15/16,21,Krasnodar,Lokomotiv Moscovo,1,2,2.15,3.1,3.6,Lokomotiv Moscovo,3.6
15/16,15/16,22,Ural,Ufa,1,0,2.0,3.1,4.2,Ural,2.0
15/16,15/16,22,Akhmat Grozny,Anzhi Makhachkala,3,2,1.6,3.6,6.0,Akhmat Grozny,1.6
15/16,15/16,22,Kuban Krasnodar,Amkar Perm,1,1,2.63,3.0,2.88,Empate,3.0
15/16,15/16,22,Rostov,Spartak Moscovo,2,0,2.63,3.1,2.75,Rostov,2.63
15/16,15/16,22,Lokomotiv Moscovo,Rubin Kazan,1,0,1.85,3.2,4.75,Lokomotiv Moscovo,1.85
15/16,15/16,22,Zenit,CSKA Moscovo,2,0,2.0,3.2,4.0,Zenit,2.0
15/16,15/16,23,FC Mordovia Saransk,Krylia Sovetov,1,2,2.3,3.0,3.4,Krylia Sovetov,3.4
15/16,15/16,23,Dinamo Moscovo,Krasnodar,1,4,3.1,3.1,2.4,Krasnodar,2.4
15/16,15/16,23,Anzhi Makhachkala,Rostov,0,0,3.6,3.1,2.15,Empate,3.1
15/16,15/16,23,CSKA Moscovo,FC Mordovia Saransk,7,1,1.33,4.75,9.5,CSKA Moscovo,1.33
15/16,15/16,23,Amkar Perm,Zenit,0,2,5.25,3.6,1.67,Zenit,1.67
15/16,15/16,23,Rubin Kazan,Dinamo Moscovo,4,1,2.0,3.3,3.8,Rubin Kazan,2.0
15/16,15/16,23,Ufa,Akhmat Grozny,1,0,3.75,3.1,2.1,Ufa,3.75
15/16,15/16,23,Krasnodar,Ural,6,0,1.44,4.2,7.5,Krasnodar,1.44
15/16,15/16,23,Spartak Moscovo,Kuban Krasnodar,2,2,1.44,4.2,7.5,Empate,4.2
15/16,15/16,24,Krylia Sovetov,Lokomotiv Moscovo,0,0,3.25,3.0,2.38,Empate,3.0
15/16,15/16,24,FC Mordovia Saransk,Amkar Perm,1,1,2.8,3.1,2.6,Empate,3.1
15/16,15/16,24,Akhmat Grozny,Krasnodar,0,1,3.0,3.2,2.4,Krasnodar,2.4
15/16,15/16,24,Lokomotiv Moscovo,CSKA Moscovo,1,1,3.0,3.25,2.38,Empate,3.25
15/16,15/16,24,Zenit,Spartak Moscovo,5,2,1.5,4.33,6.0,Zenit,1.5
15/16,15/16,24,Ufa,Anzhi Makhachkala,2,0,2.1,3.2,3.6,Ufa,2.1
15/16,15/16,24,Dinamo Moscovo,Krylia Sovetov,0,1,2.0,3.2,4.0,Krylia Sovetov,4.0
15/16,15/16,24,Kuban Krasnodar,Rostov,0,1,3.75,3.1,2.1,Rostov,2.1
15/16,15/16,25,Ural,Rubin Kazan,0,1,3.25,3.1,2.3,Rubin Kazan,2.3
15/16,15/16,25,Krylia Sovetov,Ural,1,1,2.0,3.2,4.0,Empate,3.2
15/16,15/16,25,Spartak Moscovo,FC Mordovia Saransk,2,2,1.44,4.33,7.0,Empate,4.33
15/16,15/16,25,Rubin Kazan,Akhmat Grozny,0,1,2.63,3.1,2.75,Akhmat Grozny,2.75
15/16,15/16,25,Amkar Perm,Lokomotiv Moscovo,0,1,3.5,3.0,2.25,Lokomotiv Moscovo,2.25
15/16,15/16,25,Krasnodar,Ufa,4,0,1.33,4.75,9.5,Krasnodar,1.33
15/16,15/16,25,CSKA Moscovo,Dinamo Moscovo,1,0,1.44,4.2,7.5,CSKA Moscovo,1.44
15/16,15/16,25,Anzhi Makhachkala,Kuban Krasnodar,1,0,2.38,3.2,3.0,Anzhi Makhachkala,2.38
15/16,15/16,25,Rostov,Zenit,3,0,3.25,3.3,2.2,Rostov,3.25
15/16,15/16,26,Ural,CSKA Moscovo,0,3,7.0,4.0,1.5,CSKA Moscovo,1.5
15/16,15/16,26,Zenit,Kuban Krasnodar,4,1,1.18,6.5,15.0,Zenit,1.18
15/16,15/16,26,Dinamo Moscovo,Amkar Perm,0,0,1.91,3.25,4.33,Empate,3.25
15/16,15/16,26,Lokomotiv Moscovo,Spartak Moscovo,0,2,2.0,3.4,3.75,Spartak Moscovo,3.75
15/16,15/16,26,Ufa,Rubin Kazan,1,1,3.1,3.2,2.38,Empate,3.2
15/16,15/16,26,FC Mordovia Saransk,Rostov,2,1,6.0,3.6,1.5,FC Mordovia Saransk,6.0
15/16,15/16,26,Akhmat Grozny,Krylia Sovetov,0,1,1.7,3.5,5.25,Krylia Sovetov,5.25
15/16,15/16,26,Krasnodar,Anzhi Makhachkala,3,0,1.29,5.5,9.5,Krasnodar,1.29
15/16,15/16,27,Krylia Sovetov,Ufa,1,0,1.85,3.3,4.5,Krylia Sovetov,1.85
15/16,15/16,27,Rostov,Lokomotiv Moscovo,2,1,2.0,3.2,4.0,Rostov,2.0
15/16,15/16,27,CSKA Moscovo,Akhmat Grozny,1,0,1.4,4.33,8.5,CSKA Moscovo,1.4
15/16,15/16,27,Anzhi Makhachkala,Zenit,0,1,9.0,5.0,1.33,Zenit,1.33
15/16,15/16,27,Kuban Krasnodar,FC Mordovia Saransk,1,2,2.1,3.2,3.6,FC Mordovia Saransk,3.6
15/16,15/16,27,Rubin Kazan,Krasnodar,1,1,4.5,3.5,1.8,Empate,3.5
15/16,15/16,27,Amkar Perm,Ural,1,1,1.62,3.6,6.0,Empate,3.6
15/16,15/16,27,Spartak Moscovo,Dinamo Moscovo,3,0,1.65,3.8,5.0,Spartak Moscovo,1.65
15/16,15/16,28,Ufa,CSKA Moscovo,1,3,9.5,4.75,1.36,CSKA Moscovo,1.36
15/16,15/16,28,Rubin Kazan,Anzhi Makhachkala,1,2,2.2,3.2,3.4,Anzhi Makhachkala,3.4
15/16,15/16,28,FC Mordovia Saransk,Zenit,0,3,7.5,4.5,1.4,Zenit,1.4
15/16,15/16,28,Krasnodar,Krylia Sovetov,3,0,1.3,5.0,11.0,Krasnodar,1.3
15/16,15/16,28,Lokomotiv Moscovo,Kuban Krasnodar,0,1,1.45,4.0,8.0,Kuban Krasnodar,8.0
15/16,15/16,28,Ural,Spartak Moscovo,0,1,5.0,4.0,1.62,Spartak Moscovo,1.62
15/16,15/16,28,Akhmat Grozny,Amkar Perm,2,0,2.15,3.1,3.6,Akhmat Grozny,2.15
15/16,15/16,28,Dinamo Moscovo,Rostov,1,3,4.0,3.1,2.05,Rostov,2.05
15/16,15/16,28,Krylia Sovetov,Rubin Kazan,1,1,2.7,3.1,2.7,Empate,3.1
15/16,15/16,28,Anzhi Makhachkala,FC Mordovia Saransk,3,0,2.2,3.5,3.1,Anzhi Makhachkala,2.2
15/16,15/16,28,Zenit,Lokomotiv Moscovo,1,1,1.29,5.0,11.0,Empate,5.0
15/16,15/16,29,Amkar Perm,Ufa,1,0,1.85,3.2,4.75,Amkar Perm,1.85
15/16,15/16,29,CSKA Moscovo,Krasnodar,2,0,1.62,3.75,5.5,CSKA Moscovo,1.62
15/16,15/16,29,Kuban Krasnodar,Dinamo Moscovo,1,0,2.5,3.2,2.88,Kuban Krasnodar,2.5
15/16,15/16,29,Rostov,Ural,1,0,1.2,6.0,15.0,Rostov,1.2
15/16,15/16,29,Spartak Moscovo,Akhmat Grozny,3,0,1.57,3.75,6.0,Spartak Moscovo,1.57
15/16,15/16,29,Akhmat Grozny,Rostov,0,2,5.5,3.75,1.62,Rostov,1.62
15/16,15/16,29,Dinamo Moscovo,Zenit,0,3,2.63,3.4,2.55,Zenit,2.55
15/16,15/16,29,Krasnodar,Amkar Perm,1,0,1.29,5.0,11.0,Krasnodar,1.29
15/16,15/16,29,Krylia Sovetov,Anzhi Makhachkala,0,0,5.0,3.5,1.73,Empate,3.5
15/16,15/16,29,Lokomotiv Moscovo,FC Mordovia Saransk,3,0,2.25,3.4,3.1,Lokomotiv Moscovo,2.25
15/16,15/16,29,Rubin Kazan,CSKA Moscovo,0,1,9.5,5.5,1.29,CSKA Moscovo,1.29
15/16,15/16,29,Ufa,Spartak Moscovo,3,1,2.5,3.5,2.63,Ufa,2.5
15/16,15/16,29,Ural,Kuban Krasnodar,2,0,6.5,4.0,1.5,Ural,6.5
15/16,15/16,30,FC Volgar,Anzhi Makhachkala,0,1,3.0,3.0,2.5,Anzhi Makhachkala,2.5
15/16,15/16,30,Kuban Krasnodar,Tom Tomsk,1,0,2.38,3.1,3.1,Kuban Krasnodar,2.38
15/16,15/16,30,Tom Tomsk,Kuban Krasnodar,2,0,2.0,3.1,4.0,Tom Tomsk,2.0
15/16,15/16,30,Anzhi Makhachkala,FC Volgar,2,0,1.4,4.33,7.5,Anzhi Makhachkala,1.4
16/17,16/17,1,Krasnodar,Tom Tomsk,3,0,1.33,5.0,9.0,Krasnodar,1.33
16/17,16/17,1,Rubin Kazan,Amkar Perm,0,0,1.75,3.4,5.0,Empate,3.4
16/17,16/17,1,Ufa,Zenit,0,0,9.0,4.2,1.4,Empate,4.2
16/17,16/17,1,Arsenal Tula,Rubin Kazan,1,0,3.6,3.1,2.15,Arsenal Tula,3.6
16/17,16/17,1,CSKA Moscovo,FC Gazovik Orenburg,1,0,1.62,3.8,5.5,,
16/17,16/17,1,Amkar Perm,Anzhi Makhachkala,2,0,2.0,3.0,4.33,Amkar Perm,2.0
16/17,16/17,1,Lokomotiv Moscovo,Tom Tomsk,2,2,1.44,4.0,8.0,Empate,4.0
16/17,16/17,1,Rostov,Ural,0,0,1.7,3.25,5.75,Empate,3.25
16/17,16/17,2,Krasnodar,Akhmat Grozny,4,0,1.57,3.6,6.5,Krasnodar,1.57
16/17,16/17,2,Spartak Moscovo,Krylia Sovetov,1,0,1.44,4.2,7.5,Spartak Moscovo,1.44
16/17,16/17,2,Zenit,Rostov,3,2,1.44,4.0,8.0,Zenit,1.44
16/17,16/17,2,Ural,CSKA Moscovo,0,1,4.2,3.25,1.91,CSKA Moscovo,1.91
16/17,16/17,2,Krylia Sovetov,Krasnodar,1,1,5.75,3.6,1.6,Empate,3.6
16/17,16/17,2,Rubin Kazan,Spartak Moscovo,1,1,2.8,3.3,2.45,Empate,3.3
16/17,16/17,2,Tom Tomsk,Ufa,1,0,2.2,3.1,3.5,Tom Tomsk,2.2
16/17,16/17,2,Anzhi Makhachkala,Arsenal Tula,1,0,2.25,3.1,3.4,Anzhi Makhachkala,2.25
16/17,16/17,2,Akhmat Grozny,Lokomotiv Moscovo,1,1,2.45,3.1,3.0,Empate,3.1
16/17,16/17,3,FC Gazovik Orenburg,Amkar Perm,0,0,2.65,2.8,3.0,Empate,2.8
16/17,16/17,3,Rubin Kazan,Anzhi Makhachkala,1,2,1.6,3.5,6.5,Anzhi Makhachkala,6.5
16/17,16/17,3,Ufa,Akhmat Grozny,1,3,3.0,3.0,2.5,Akhmat Grozny,2.5
16/17,16/17,3,Zenit,CSKA Moscovo,1,1,2.05,3.4,3.5,Empate,3.4
16/17,16/17,3,Rostov,Tom Tomsk,3,0,2.1,3.0,4.0,Rostov,2.1
16/17,16/17,3,Amkar Perm,Ural,1,0,2.0,3.2,4.0,Amkar Perm,2.0
