temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
15/16,15/16,10,Belenenses SAD,União da Madeira,1,0,1.95,3.25,4.1,Belenenses SAD,1.95
15/16,15/16,10,Tondela,Benfica,0,4,10.0,5.0,1.3,Benfica,1.3
15/16,15/16,10,Braga,Belenenses SAD,4,0,1.53,3.8,6.5,Braga,1.53
15/16,15/16,10,Sporting,Estoril Praia,1,0,1.2,6.0,15.0,Sporting,1.2
15/16,15/16,10,Académica,Moreirense,1,1,2.35,3.0,3.25,Empate,3.0
15/16,15/16,10,Rio Ave,Nacional,1,0,2.3,3.1,3.3,Rio Ave,2.3
15/16,15/16,10,Vitória FC,Arouca,0,0,2.1,3.1,3.75,Empate,3.1
15/16,15/16,10,Boavista,Maritimo,0,1,2.7,3.2,2.6,Maritimo,2.6
15/16,15/16,11,Paços Ferreira,Vitória SC,0,1,2.15,3.1,3.6,Vitória SC,3.6
15/16,15/16,11,Estoril Praia,Académica,1,1,1.75,3.4,5.0,Empate,3.4
15/16,15/16,11,Vitória SC,Nacional,0,1,2.15,3.25,3.4,Nacional,3.4
15/16,15/16,11,Benfica,Boavista,2,0,1.2,6.0,15.0,Benfica,1.2
15/16,15/16,11,Maritimo,Rio Ave,3,2,2.15,3.2,3.5,Maritimo,2.15
15/16,15/16,11,Moreirense,Paços Ferreira,2,0,2.9,3.1,2.5,Moreirense,2.9
15/16,15/16,11,Porto,Vitória FC,2,0,1.14,7.5,19.0,Porto,1.14
15/16,15/16,11,Arouca,Sporting,0,1,8.5,4.75,1.36,Sporting,1.36
15/16,15/16,12,Belenenses SAD,Tondela,2,1,2.0,3.2,4.0,Belenenses SAD,2.0
15/16,15/16,12,União da Madeira,Braga,0,1,5.0,3.75,1.67,Braga,1.67
15/16,15/16,13,Nacional,Maritimo,3,1,2.5,3.1,2.9,Nacional,2.5
15/16,15/16,13,Vitória FC,União da Madeira,2,2,1.95,3.2,4.2,Empate,3.2
15/16,15/16,13,Boavista,Vitória SC,1,2,2.5,3.0,3.0,Vitória SC,3.0
15/16,15/16,13,Tondela,Porto,0,1,19.0,6.5,1.17,Porto,1.17
15/16,15/16,13,Académica,Arouca,1,1,2.7,2.9,2.88,Empate,2.9
15/16,15/16,13,Rio Ave,Moreirense,0,1,1.91,3.25,4.33,Moreirense,4.33
15/16,15/16,13,Paços Ferreira,Estoril Praia,2,0,2.0,3.2,4.0,Paços Ferreira,2.0
15/16,15/16,14,Sporting,Belenenses SAD,1,0,1.17,7.0,15.0,Sporting,1.17
15/16,15/16,14,Braga,Benfica,0,2,2.7,3.2,2.6,Benfica,2.6
15/16,15/16,14,União da Madeira,Porto,0,4,11.0,5.0,1.29,Porto,1.29
15/16,15/16,14,Benfica,Académica,3,0,1.17,6.5,19.0,Benfica,1.17
15/16,15/16,14,Belenenses SAD,Vitória FC,0,3,2.38,3.0,3.25,Vitória FC,3.25
15/16,15/16,14,Porto,Paços Ferreira,2,1,1.2,6.0,15.0,Porto,1.2
15/16,15/16,14,Maritimo,Sporting,0,1,6.5,3.6,1.57,Sporting,1.57
15/16,15/16,14,Arouca,Boavista,3,2,2.15,3.0,3.75,Arouca,2.15
15/16,15/16,14,Estoril Praia,Nacional,1,1,2.25,3.1,3.4,Empate,3.1
15/16,15/16,14,União da Madeira,Tondela,2,0,2.0,3.1,4.2,União da Madeira,2.0
15/16,15/16,14,Moreirense,Braga,0,0,5.25,3.3,1.75,Empate,3.3
15/16,15/16,15,Vitória SC,Rio Ave,3,1,2.5,3.0,3.0,Vitória SC,2.5
15/16,15/16,15,Boavista,Estoril Praia,1,1,2.88,2.9,2.7,Empate,2.9
15/16,15/16,15,Rio Ave,Arouca,3,1,1.91,3.2,4.33,Rio Ave,1.91
15/16,15/16,15,Paços Ferreira,União da Madeira,6,0,1.75,3.2,5.25,Paços Ferreira,1.75
15/16,15/16,15,Vitória SC,Maritimo,3,4,2.25,3.0,3.5,Maritimo,3.5
15/16,15/16,15,Vitória FC,Benfica,2,4,6.5,3.8,1.53,Benfica,1.53
15/16,15/16,15,Nacional,Porto,1,2,7.0,4.33,1.44,Porto,1.44
15/16,15/16,15,Sporting,Moreirense,3,1,1.18,6.5,15.0,Sporting,1.18
15/16,15/16,15,Tondela,Braga,0,1,6.0,3.6,1.62,Braga,1.62
15/16,15/16,16,Académica,Belenenses SAD,4,3,2.5,3.0,3.0,Académica,2.5
15/16,15/16,16,União da Madeira,Benfica,0,0,9.0,5.0,1.33,Empate,5.0
15/16,15/16,16,Arouca,Maritimo,4,1,2.45,3.25,2.9,Arouca,2.45
15/16,15/16,16,Estoril Praia,Vitória SC,0,1,2.25,3.2,3.25,Vitória SC,3.25
15/16,15/16,16,Benfica,Rio Ave,3,1,1.3,4.8,11.0,Benfica,1.3
15/16,15/16,16,Moreirense,Nacional,2,0,2.5,3.1,2.9,Moreirense,2.5
15/16,15/16,16,Tondela,Vitória FC,1,3,2.8,3.1,2.6,Vitória FC,2.6
15/16,15/16,16,União da Madeira,Sporting,1,0,8.5,4.33,1.4,União da Madeira,8.5
15/16,15/16,16,Porto,Académica,3,1,1.14,7.0,21.0,Porto,1.14
15/16,15/16,17,Belenenses SAD,Boavista,1,0,2.0,3.1,4.0,Belenenses SAD,2.0
15/16,15/16,17,Braga,Paços Ferreira,1,1,1.57,3.8,6.0,Empate,3.8
15/16,15/16,19,União da Madeira,Boavista,1,0,2.5,3.0,3.1,União da Madeira,2.5
15/16,15/16,19,Arouca,Estoril Praia,1,0,2.3,3.0,3.4,Arouca,2.3
15/16,15/16,19,Tondela,Paços Ferreira,0,2,3.4,3.1,2.25,Paços Ferreira,2.25
15/16,15/16,19,Moreirense,Vitória SC,3,4,2.7,2.9,2.88,Vitória SC,2.88
15/16,15/16,19,Belenenses SAD,Nacional,2,2,2.6,3.0,2.88,Empate,3.0
15/16,15/16,19,Braga,Académica,3,0,1.36,4.5,9.5,Braga,1.36
15/16,15/16,19,Benfica,Maritimo,6,0,1.33,5.0,8.5,Benfica,1.33
15/16,15/16,19,Porto,Rio Ave,1,1,1.17,6.5,17.0,Empate,6.5
15/16,15/16,19,Vitória FC,Sporting,0,6,9.0,4.33,1.4,Sporting,1.4
15/16,15/16,19,Vitória SC,Arouca,2,2,1.83,3.4,4.5,Empate,3.4
15/16,15/16,19,Académica,Tondela,2,1,2.15,3.1,3.6,Académica,2.15
15/16,15/16,19,Estoril Praia,Belenenses SAD,2,0,2.15,3.0,3.75,Estoril Praia,2.15
15/16,15/16,19,Maritimo,Moreirense,5,1,1.83,3.0,5.25,Maritimo,1.83
15/16,15/16,19,Rio Ave,União da Madeira,1,0,1.6,3.6,6.0,Rio Ave,1.6
15/16,15/16,19,Sporting,Braga,3,2,1.55,3.75,7.0,Sporting,1.55
15/16,15/16,19,Boavista,Porto,0,5,15.0,5.0,1.25,Porto,1.25
15/16,15/16,19,Nacional,Benfica,1,4,4.75,3.5,1.75,Benfica,1.75
15/16,15/16,20,Paços Ferreira,Vitória FC,2,1,1.85,3.5,4.2,Paços Ferreira,1.85
15/16,15/16,20,Sporting,Tondela,2,2,1.08,10.0,23.0,Empate,10.0
15/16,15/16,20,Académica,Paços Ferreira,1,1,2.9,3.2,2.45,Empate,3.2
15/16,15/16,20,Maritimo,União da Madeira,0,1,1.62,3.8,5.5,União da Madeira,5.5
15/16,15/16,20,Estoril Praia,Benfica,1,2,8.0,4.0,1.45,Benfica,1.45
15/16,15/16,20,Arouca,Moreirense,1,2,2.25,3.2,3.25,Moreirense,3.25
15/16,15/16,20,Rio Ave,Belenenses SAD,1,2,1.91,3.4,4.0,Belenenses SAD,4.0
15/16,15/16,20,Nacional,Braga,2,3,4.0,3.4,1.91,Braga,1.91
15/16,15/16,20,Vitória SC,Porto,1,0,9.5,4.5,1.36,Vitória SC,9.5
15/16,15/16,21,Boavista,Vitória FC,4,0,2.4,2.8,3.4,Boavista,2.4
15/16,15/16,21,Vitória FC,Académica,2,1,2.3,3.0,3.4,Vitória FC,2.3
15/16,15/16,21,Moreirense,Estoril Praia,1,3,2.38,3.0,3.2,Estoril Praia,3.2
15/16,15/16,21,União da Madeira,Nacional,3,0,3.4,3.0,2.3,União da Madeira,3.4
15/16,15/16,21,Benfica,Arouca,3,1,1.2,6.5,13.0,Benfica,1.2
15/16,15/16,21,Paços Ferreira,Sporting,1,3,8.5,4.0,1.44,Sporting,1.44
15/16,15/16,21,Belenenses SAD,Vitória SC,3,3,2.7,3.0,2.8,Empate,3.0
15/16,15/16,21,Braga,Rio Ave,5,1,1.5,4.0,7.0,Braga,1.5
15/16,15/16,21,Porto,Maritimo,1,0,1.14,7.0,21.0,Porto,1.14
15/16,15/16,22,Tondela,Boavista,1,2,2.4,3.0,3.2,Boavista,3.2
15/16,15/16,22,Vitória SC,União da Madeira,3,1,1.62,3.75,5.75,Vitória SC,1.62
15/16,15/16,22,Estoril Praia,Porto,1,3,7.0,4.75,1.4,Porto,1.4
15/16,15/16,22,Sporting,Académica,3,2,1.14,7.5,17.0,Sporting,1.14
15/16,15/16,22,Arouca,Paços Ferreira,2,2,2.05,3.1,4.0,Empate,3.1
15/16,15/16,22,Nacional,Tondela,3,1,1.57,3.8,6.0,Nacional,1.57
15/16,15/16,22,Rio Ave,Vitória FC,2,1,1.73,3.3,5.5,Rio Ave,1.73
15/16,15/16,22,Boavista,Braga,0,0,4.33,3.25,1.91,Empate,3.25
15/16,15/16,22,Moreirense,Benfica,1,4,9.5,4.75,1.33,Benfica,1.33
15/16,15/16,23,Maritimo,Belenenses SAD,1,2,1.91,3.1,4.33,Belenenses SAD,4.33
15/16,15/16,23,Belenenses SAD,Benfica,0,5,8.5,4.33,1.4,Benfica,1.4
15/16,15/16,23,Vitória FC,Maritimo,1,1,2.63,3.2,2.63,Empate,3.2
15/16,15/16,23,Tondela,Vitória SC,1,1,3.4,3.2,2.15,Empate,3.2
15/16,15/16,23,Académica,Nacional,2,2,2.5,3.2,2.88,Empate,3.2
15/16,15/16,23,Paços Ferreira,Boavista,0,1,2.2,3.1,3.5,Boavista,3.5
15/16,15/16,23,União da Madeira,Moreirense,0,1,2.55,3.2,2.8,Moreirense,2.8
15/16,15/16,23,Porto,Arouca,1,2,1.17,6.5,19.0,Arouca,19.0
15/16,15/16,24,Sporting,Rio Ave,0,0,1.29,5.25,10.0,Empate,5.25
15/16,15/16,24,Braga,Estoril Praia,2,0,1.36,4.33,10.0,Braga,1.36
15/16,15/16,24,Benfica,Porto,1,2,2.25,3.1,3.4,Porto,3.4
15/16,15/16,24,Moreirense,Belenenses SAD,2,3,2.3,3.1,3.3,Belenenses SAD,3.3
15/16,15/16,24,Vitória SC,Vitória FC,2,2,1.8,3.3,4.75,Empate,3.3
15/16,15/16,24,Arouca,União da Madeira,3,0,1.85,3.3,4.5,Arouca,1.85
15/16,15/16,24,Estoril Praia,Tondela,2,1,1.85,3.4,4.33,Estoril Praia,1.85
15/16,15/16,24,Boavista,Académica,0,0,2.2,3.1,3.5,Empate,3.1
15/16,15/16,24,Maritimo,Braga,1,3,4.0,3.3,1.95,Braga,1.95
15/16,15/16,25,Rio Ave,Paços Ferreira,1,1,2.0,3.3,3.8,Empate,3.3
15/16,15/16,25,União da Madeira,Estoril Praia,1,1,2.63,3.0,2.88,Empate,3.0
15/16,15/16,25,Paços Ferreira,Benfica,1,3,10.0,5.25,1.29,Benfica,1.29
15/16,15/16,25,Académica,Rio Ave,0,2,3.0,3.0,2.5,Rio Ave,2.5
15/16,15/16,25,Belenenses SAD,Arouca,0,2,2.38,3.1,3.1,Arouca,3.1
15/16,15/16,25,Tondela,Maritimo,3,4,2.9,3.1,2.5,Maritimo,2.5
15/16,15/16,25,Vitória FC,Nacional,1,1,2.6,3.1,2.8,Empate,3.1
15/16,15/16,25,Porto,Moreirense,3,2,1.17,6.5,19.0,Porto,1.17
15/16,15/16,25,Braga,Vitória SC,3,3,1.57,3.75,6.0,Empate,3.75
15/16,15/16,26,Sporting,Boavista,2,0,1.22,5.75,13.0,Sporting,1.22
15/16,15/16,26,Nacional,Paços Ferreira,3,0,2.1,3.25,3.5,Nacional,2.1
15/16,15/16,26,Boavista,Rio Ave,1,2,2.6,3.0,2.9,Rio Ave,2.9
15/16,15/16,26,Arouca,Braga,0,0,4.5,3.2,1.91,Empate,3.2
15/16,15/16,26,Estoril Praia,Vitória FC,3,0,2.05,3.25,3.75,Estoril Praia,2.05
15/16,15/16,26,Maritimo,Académica,1,0,1.83,3.5,4.33,Maritimo,1.83
15/16,15/16,26,Moreirense,Tondela,1,2,1.91,3.3,4.0,Tondela,4.0
15/16,15/16,26,Belenenses SAD,Porto,1,2,9.5,4.75,1.33,Porto,1.33
15/16,15/16,27,Benfica,União da Madeira,2,0,1.11,8.0,23.0,Benfica,1.11
15/16,15/16,27,Vitória SC,Sporting,0,0,6.5,3.5,1.6,Empate,3.5
15/16,15/16,27,Paços Ferreira,Maritimo,2,2,2.25,3.25,3.25,Empate,3.25
15/16,15/16,27,Sporting,Benfica,0,1,2.1,3.2,3.6,Benfica,3.6
15/16,15/16,27,Tondela,Arouca,0,1,3.1,3.0,2.45,Arouca,2.45
15/16,15/16,27,União da Madeira,Belenenses SAD,0,0,2.9,3.1,2.5,Empate,3.1
15/16,15/16,27,Vitória FC,Moreirense,0,1,2.25,3.25,3.2,Moreirense,3.2
15/16,15/16,27,Académica,Vitória SC,2,0,2.9,3.1,2.5,Académica,2.9
15/16,15/16,27,Braga,Porto,3,1,3.3,3.4,2.15,Braga,3.3
15/16,15/16,28,Rio Ave,Estoril Praia,1,3,2.0,3.3,3.8,Estoril Praia,3.8
15/16,15/16,28,Maritimo,Boavista,0,3,2.05,3.25,3.75,Boavista,3.75
15/16,15/16,28,Estoril Praia,Sporting,1,2,10.0,4.33,1.36,Sporting,1.36
15/16,15/16,28,Porto,União da Madeira,3,2,1.14,8.0,19.0,Porto,1.14
15/16,15/16,28,Arouca,Vitória FC,1,0,1.95,3.3,4.0,Arouca,1.95
15/16,15/16,28,Moreirense,Académica,2,2,2.2,3.2,3.3,Empate,3.2
15/16,15/16,28,Nacional,Rio Ave,1,0,2.25,3.2,3.3,Nacional,2.25
15/16,15/16,28,Vitória SC,Paços Ferreira,0,1,2.0,3.2,4.0,Paços Ferreira,4.0
15/16,15/16,28,Belenenses SAD,Braga,3,0,3.6,3.25,2.1,Belenenses SAD,3.6
15/16,15/16,29,Benfica,Tondela,4,1,1.06,10.0,21.0,Benfica,1.06
15/16,15/16,29,Rio Ave,Maritimo,1,0,1.83,3.6,4.2,Rio Ave,1.83
15/16,15/16,29,Sporting,Arouca,5,1,1.2,6.0,15.0,Sporting,1.2
15/16,15/16,29,Vitória FC,Porto,0,1,10.0,6.0,1.25,Porto,1.25
15/16,15/16,29,Académica,Estoril Praia,0,3,2.25,3.2,3.2,Estoril Praia,3.2
15/16,15/16,29,Nacional,Vitória SC,3,2,2.3,3.1,3.25,Nacional,2.3
15/16,15/16,29,Paços Ferreira,Moreirense,0,0,1.95,3.3,4.0,Empate,3.3
15/16,15/16,29,Tondela,Belenenses SAD,2,2,3.1,3.1,2.38,Empate,3.1
15/16,15/16,29,Boavista,Benfica,0,1,8.5,4.33,1.4,Benfica,1.4
15/16,15/16,29,Braga,União da Madeira,2,0,1.29,5.25,10.0,Braga,1.29
15/16,15/16,30,Benfica,Braga,5,1,1.53,3.75,7.0,Benfica,1.53
15/16,15/16,30,Arouca,Académica,3,2,1.95,3.3,4.0,Arouca,1.95
15/16,15/16,30,Maritimo,Nacional,2,0,2.3,3.2,3.2,Maritimo,2.3
15/16,15/16,30,Vitória SC,Boavista,1,1,2.1,3.0,4.0,Empate,3.0
15/16,15/16,30,União da Madeira,Vitória FC,2,2,2.38,3.1,3.1,Empate,3.1
15/16,15/16,30,Estoril Praia,Paços Ferreira,1,0,2.0,3.3,3.8,Estoril Praia,2.0
15/16,15/16,30,Moreirense,Rio Ave,0,1,2.75,3.3,2.5,Rio Ave,2.5
15/16,15/16,31,Porto,Tondela,0,1,1.06,11.0,34.0,Tondela,34.0
15/16,15/16,31,Belenenses SAD,Sporting,2,5,8.5,4.75,1.36,Sporting,1.36
15/16,15/16,31,Boavista,Arouca,0,0,2.38,3.1,3.1,Empate,3.1
15/16,15/16,31,Académica,Benfica,1,2,15.0,5.25,1.25,Benfica,1.25
15/16,15/16,31,Sporting,Maritimo,3,1,1.17,7.0,15.0,Sporting,1.17
15/16,15/16,31,Nacional,Estoril Praia,4,1,2.38,3.1,3.1,Nacional,2.38
15/16,15/16,31,Tondela,União da Madeira,1,0,1.91,3.2,4.33,Tondela,1.91
15/16,15/16,31,Vitória FC,Belenenses SAD,0,1,2.38,3.25,3.0,Belenenses SAD,3.0
15/16,15/16,31,Paços Ferreira,Porto,1,0,8.0,4.5,1.4,Paços Ferreira,8.0
15/16,15/16,31,Braga,Moreirense,1,1,1.44,4.0,8.0,Empate,4.0
15/16,15/16,33,Rio Ave,Vitória SC,2,0,2.15,3.3,3.4,Rio Ave,2.15
15/16,15/16,33,Arouca,Rio Ave,0,0,2.45,3.2,2.9,Empate,3.2
15/16,15/16,33,Estoril Praia,Boavista,1,0,2.3,3.1,3.3,Estoril Praia,2.3
15/16,15/16,33,Moreirense,Sporting,0,1,19.0,6.0,1.18,Sporting,1.18
15/16,15/16,33,Belenenses SAD,Académica,1,1,2.2,3.2,3.4,Empate,3.2
15/16,15/16,33,União da Madeira,Paços Ferreira,3,4,2.4,3.1,3.1,Paços Ferreira,3.1
15/16,15/16,33,Maritimo,Vitória SC,3,0,2.05,3.25,3.6,Maritimo,2.05
15/16,15/16,33,Porto,Nacional,4,0,1.33,5.0,9.0,Porto,1.33
15/16,15/16,34,Benfica,Vitória SC,1,0,1.11,9.0,19.0,Benfica,1.11
15/16,15/16,34,Braga,Vitória FC,3,2,1.5,4.0,7.0,Braga,1.5
15/16,15/16,34,Belenenses SAD,Paços Ferreira,0,2,3.0,3.2,2.4,Paços Ferreira,2.4
15/16,15/16,34,Tondela,Rio Ave,1,1,3.1,3.1,2.4,Empate,3.1
15/16,15/16,34,Porto,Sporting,1,3,2.7,3.2,2.6,Sporting,2.6
15/16,15/16,34,Estoril Praia,Maritimo,2,1,1.95,3.5,3.8,Estoril Praia,1.95
15/16,15/16,34,Moreirense,Boavista,1,1,2.8,3.0,2.7,Empate,3.0
15/16,15/16,34,Arouca,Nacional,3,0,1.8,3.5,4.5,Arouca,1.8
15/16,15/16,34,União da Madeira,Académica,3,1,2.4,3.2,3.0,União da Madeira,2.4
15/16,15/16,35,Paços Ferreira,Tondela,1,4,1.8,3.5,4.5,Tondela,4.5
15/16,15/16,35,Rio Ave,Porto,1,3,4.0,3.6,1.85,Porto,1.85
15/16,15/16,35,Académica,Braga,0,0,4.2,3.5,1.85,Empate,3.5
15/16,15/16,35,Sporting,Vitória FC,5,0,1.13,8.0,19.0,Sporting,1.13
15/16,15/16,35,Boavista,União da Madeira,1,0,2.5,2.88,3.2,Boavista,2.5
15/16,15/16,35,Nacional,Belenenses SAD,2,2,2.05,3.3,3.6,Empate,3.3
15/16,15/16,35,Vitória SC,Moreirense,4,1,1.91,3.4,4.0,Vitória SC,1.91
15/16,15/16,35,Maritimo,Benfica,0,2,10.0,5.0,1.3,Benfica,1.3
15/16,15/16,36,Estoril Praia,Arouca,1,1,1.75,3.75,4.5,Empate,3.75
15/16,15/16,36,Porto,Boavista,4,0,1.25,5.5,12.0,Porto,1.25
15/16,15/16,36,Arouca,Vitória SC,2,2,2.38,3.5,2.8,Empate,3.5
15/16,15/16,36,Belenenses SAD,Estoril Praia,2,1,3.5,3.6,2.0,Belenenses SAD,3.5
15/16,15/16,36,Tondela,Académica,2,0,1.45,4.33,7.0,Tondela,1.45
15/16,15/16,36,União da Madeira,Rio Ave,1,2,2.55,3.1,2.88,Rio Ave,2.88
15/16,15/16,36,Vitória FC,Paços Ferreira,0,0,2.25,3.3,3.0,Empate,3.3
15/16,15/16,36,Moreirense,Maritimo,2,1,2.05,3.4,3.6,Moreirense,2.05
15/16,15/16,36,Benfica,Nacional,4,1,1.1,9.0,21.0,Benfica,1.1
15/16,15/16,36,Braga,Sporting,0,4,7.0,4.33,1.44,Sporting,1.44
16/17,16/17,1,Rio Ave,Porto,1,3,6.0,3.8,1.57,Porto,1.57
16/17,16/17,1,Moreirense,Paços Ferreira,1,1,2.5,3.0,3.0,Empate,3.0
16/17,16/17,1,Tondela,Benfica,0,2,12.0,4.75,1.3,Benfica,1.3
16/17,16/17,1,Boavista,Arouca,2,0,2.7,2.88,2.88,Boavista,2.7
16/17,16/17,1,Vitória FC,Belenenses SAD,2,0,2.4,3.1,3.1,Vitória FC,2.4
16/17,16/17,1,Vitória SC,Braga,0,1,3.25,3.2,2.25,Braga,2.25
16/17,16/17,2,Belenenses SAD,Boavista,0,0,2.38,3.0,3.2,Empate,3.0
16/17,16/17,2,Maritimo,Vitória SC,0,2,2.5,3.1,2.9,Vitória SC,2.9
16/17,16/17,2,Chaves,Tondela,1,1,2.1,3.1,3.8,Empate,3.1
16/17,16/17,2,Porto,Estoril Praia,1,0,1.33,5.0,9.0,Porto,1.33
16/17,16/17,2,Benfica,Vitória FC,1,1,1.18,6.5,15.0,Empate,6.5
16/17,16/17,3,Braga,Rio Ave,1,1,1.7,3.6,5.0,Empate,3.6
16/17,16/17,3,Vitória SC,Paços Ferreira,5,3,2.0,3.1,4.2,Vitória SC,2.0
16/17,16/17,3,Tondela,Belenenses SAD,0,1,2.45,3.1,2.9,Belenenses SAD,2.9
16/17,16/17,3,Estoril Praia,Braga,1,3,4.75,3.6,1.73,Braga,1.73
16/17,16/17,3,Nacional,Benfica,1,3,10.0,5.25,1.29,Benfica,1.29
16/17,16/17,3,Boavista,Chaves,2,2,2.5,3.0,3.1,Empate,3.0
16/17,16/17,3,Moreirense,Maritimo,0,1,2.25,3.2,3.2,Maritimo,3.2
16/17,16/17,3,Sporting,Porto,2,1,2.3,3.2,3.1,Sporting,2.3
16/17,16/17,3,Rio Ave,Feirense,1,0,1.8,3.4,4.75,Rio Ave,1.8
16/17,16/17,3,Vitória FC,Arouca,2,0,2.2,3.1,3.5,Vitória FC,2.2
16/17,16/17,4,Nacional,Chaves,0,1,2.4,3.0,3.2,Chaves,3.2
16/17,16/17,5,Arouca,Benfica,1,2,7.5,4.2,1.45,Benfica,1.45
16/17,16/17,5,Belenenses SAD,Nacional,2,1,1.95,3.2,4.2,Belenenses SAD,1.95
16/17,16/17,5,Sporting,Moreirense,3,0,1.25,5.0,15.0,Sporting,1.25
16/17,16/17,5,Porto,Vitória SC,3,0,1.33,5.0,9.0,Porto,1.33
16/17,16/17,5,Paços Ferreira,Estoril Praia,0,0,2.0,3.2,4.0,Empate,3.2
