temporada,temporada_dropdown,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2015,2015,4,Nueva Chicago,Godoy Cruz,0,2,2.45,3.0,3.1,Godoy Cruz,3.1
2015,2015,4,Olimpo Bahia Blanco,CA Rosário Central,1,3,2.9,3.0,2.6,CA Rosário Central,2.6
2015,2015,4,Aldosivi,Quilmes AC,1,1,2.15,3.1,3.6,Empate,3.1
2015,2015,4,CA Independiente,CA Belgrano,1,2,1.95,3.2,4.2,CA Belgrano,4.2
2015,2015,4,Atlético Lanus,Arsenal de Sarandi,0,0,1.67,3.5,5.5,Empate,3.5
2015,2015,4,Defesa e Justiça,CA Banfield,1,0,2.8,3.0,2.63,Defesa e Justiça,2.8
2015,2015,4,Velez Sarsfield,Sarmiento,1,1,1.67,3.5,5.5,Empate,3.5
2015,2015,4,River Plate,Union de Santa Fe,2,2,1.55,3.6,7.0,Empate,3.6
2015,2015,4,San Martin de San Juan,Argentinos Jrs,0,0,2.1,3.2,3.6,Empate,3.2
2015,2015,4,Colon Santa Fe,Boca Juniors,1,1,4.5,3.25,1.85,Empate,3.25
2015,2015,5,CA Temperley,Club Atletico Tigre,1,1,2.88,3.0,2.6,Empate,3.0
2015,2015,5,Estudiantes de La Plata,CA San Lorenzo de Almagro,0,2,2.7,2.88,2.88,CA San Lorenzo de Almagro,2.88
2015,2015,5,Racing Clube,Colon Santa Fe,4,1,1.95,3.1,4.33,Racing Clube,1.95
2015,2015,5,Cruzeiro do Norte,Olimpo Bahia Blanco,0,0,2.3,3.0,3.4,,
2015,2015,5,CA Banfield,San Martin de San Juan,3,2,1.7,3.6,5.0,CA Banfield,1.7
2015,2015,5,Gimnasia La Plata,Nueva Chicago,2,1,1.67,3.3,5.25,,
2015,2015,5,Boca Juniors,Defesa e Justiça,2,1,1.36,4.2,11.0,Boca Juniors,1.36
2015,2015,5,Union de Santa Fe,CA Independiente,1,1,2.38,3.0,3.25,Empate,3.0
2015,2015,5,Sarmiento,Newell´s Old Boys,1,2,3.6,3.0,2.2,Newell´s Old Boys,2.2
2015,2015,5,Quilmes AC,Velez Sarsfield,2,1,3.0,3.0,2.5,Quilmes AC,3.0
2015,2015,5,Argentinos Jrs,Estudiantes de La Plata,2,2,2.5,3.0,3.0,Empate,3.0
2015,2015,5,Club Atletico Tigre,Atletico de Rafaela,2,1,1.95,3.3,4.0,Club Atletico Tigre,1.95
2015,2015,5,Godoy Cruz,Atlético Lanus,1,5,2.8,3.1,2.6,Atlético Lanus,2.6
2015,2015,6,CA Rosário Central,CA Temperley,1,0,1.4,4.1,9.0,CA Rosário Central,1.4
2015,2015,6,CA Belgrano,Aldosivi,0,1,1.67,3.5,5.5,Aldosivi,5.5
2015,2015,6,Arsenal de Sarandi,River Plate,3,3,4.0,3.2,2.0,Empate,3.2
2015,2015,6,Atletico de Rafaela,CA Rosário Central,1,1,3.3,3.0,2.2,Empate,3.0
2015,2015,6,Estudiantes de La Plata,CA Banfield,1,2,2.0,3.1,3.75,CA Banfield,3.75
2015,2015,6,San Martin de San Juan,Boca Juniors,1,1,5.0,3.2,1.73,Empate,3.2
2015,2015,7,Nueva Chicago,CA San Lorenzo de Almagro,0,1,3.75,2.8,2.15,CA San Lorenzo de Almagro,2.15
2015,2015,7,Aldosivi,Union de Santa Fe,3,3,2.38,3.0,3.0,Empate,3.0
2015,2015,7,CA Temperley,Olimpo Bahia Blanco,0,0,2.3,2.88,3.2,Empate,2.88
2015,2015,8,Sarmiento,CA Belgrano,1,3,2.75,3.0,2.7,CA Belgrano,2.7
2015,2015,8,Estudiantes de La Plata,Racing Clube,1,1,2.5,3.0,3.0,Empate,3.0
2015,2015,8,Atletico de Rafaela,CA Temperley,1,1,1.95,3.2,4.2,Empate,3.2
2015,2015,8,Defesa e Justiça,CA Rosário Central,3,3,3.1,3.0,2.45,Empate,3.0
2015,2015,8,Aldosivi,Godoy Cruz,2,0,2.05,3.3,3.6,Aldosivi,2.05
2015,2015,8,CA Independiente,Gimnasia La Plata,1,1,1.91,3.2,4.5,Empate,3.2
2015,2015,8,Velez Sarsfield,Arsenal de Sarandi,2,1,1.83,3.25,4.75,Velez Sarsfield,1.83
2015,2015,8,River Plate,CA San Lorenzo de Almagro,1,0,1.85,3.4,4.33,River Plate,1.85
2015,2015,8,Atlético Lanus,Argentinos Jrs,0,1,1.73,3.4,5.25,Argentinos Jrs,5.25
2015,2015,8,Colon Santa Fe,Olimpo Bahia Blanco,1,0,2.25,3.0,3.5,Colon Santa Fe,2.25
2015,2015,8,San Martin de San Juan,Club Atletico Tigre,3,1,2.3,3.0,3.3,San Martin de San Juan,2.3
2015,2015,8,Quilmes AC,Cruzeiro do Norte,3,1,2.1,3.1,3.8,,
2015,2015,9,Nueva Chicago,CA Banfield,1,2,4.0,3.2,2.0,CA Banfield,2.0
2015,2015,9,Newell´s Old Boys,Union de Santa Fe,2,0,1.91,3.2,4.33,Newell´s Old Boys,1.91
2015,2015,9,Cruzeiro do Norte,Atletico de Rafaela,1,1,2.3,3.0,3.1,,
2015,2015,9,CA Temperley,Colon Santa Fe,2,1,2.5,3.0,2.8,CA Temperley,2.5
2015,2015,9,Godoy Cruz,Velez Sarsfield,2,2,2.6,2.88,2.7,Empate,2.88
2015,2015,9,Gimnasia La Plata,Aldosivi,4,1,1.85,3.1,4.33,Gimnasia La Plata,1.85
2015,2015,9,CA Rosário Central,San Martin de San Juan,2,1,1.53,3.5,6.5,CA Rosário Central,1.53
2015,2015,9,CA San Lorenzo de Almagro,CA Independiente,1,0,1.91,3.1,4.0,CA San Lorenzo de Almagro,1.91
2015,2015,9,CA Banfield,Atlético Lanus,1,2,2.05,3.1,3.5,Atlético Lanus,3.5
2015,2015,9,Olimpo Bahia Blanco,Defesa e Justiça,0,0,2.4,2.88,2.88,Empate,2.88
2015,2015,9,Union de Santa Fe,Sarmiento,0,1,2.0,3.1,3.75,Sarmiento,3.75
2015,2015,9,Boca Juniors,Nueva Chicago,0,0,1.25,5.0,11.0,Empate,5.0
2015,2015,9,Argentinos Jrs,River Plate,1,2,4.0,3.1,1.91,River Plate,1.91
2015,2015,10,Arsenal de Sarandi,Newell´s Old Boys,3,0,3.0,3.0,2.38,Arsenal de Sarandi,3.0
2015,2015,10,Club Atletico Tigre,Estudiantes de La Plata,2,0,2.45,3.0,2.8,Club Atletico Tigre,2.45
2015,2015,10,CA Belgrano,Quilmes AC,2,1,1.75,3.1,5.0,CA Belgrano,1.75
2015,2015,10,Sarmiento,Arsenal de Sarandi,2,0,2.0,3.2,3.8,Sarmiento,2.0
2015,2015,10,Defesa e Justiça,CA Temperley,0,1,1.91,3.2,4.33,CA Temperley,4.33
2015,2015,10,CA Independiente,Argentinos Jrs,0,0,1.85,3.3,4.5,Empate,3.3
2015,2015,10,Velez Sarsfield,Gimnasia La Plata,0,1,2.1,3.0,4.0,Gimnasia La Plata,4.0
2015,2015,10,Nueva Chicago,Racing Clube,0,0,4.75,3.2,1.85,Empate,3.2
2015,2015,10,Aldosivi,CA San Lorenzo de Almagro,1,0,4.33,3.0,2.0,Aldosivi,4.33
2015,2015,10,River Plate,CA Banfield,4,1,1.7,3.3,5.75,River Plate,1.7
2015,2015,10,San Martin de San Juan,Olimpo Bahia Blanco,2,0,2.05,3.0,4.2,San Martin de San Juan,2.05
2015,2015,11,Colon Santa Fe,Atletico de Rafaela,2,1,2.5,2.9,3.1,Colon Santa Fe,2.5
2015,2015,12,Olimpo Bahia Blanco,Estudiantes de La Plata,0,0,3.0,2.88,2.6,Empate,2.88
2015,2015,12,Gimnasia La Plata,Newell´s Old Boys,0,0,2.05,3.1,4.0,Empate,3.1
2015,2015,12,CA San Lorenzo de Almagro,Velez Sarsfield,1,0,2.0,3.2,4.0,CA San Lorenzo de Almagro,2.0
2015,2015,12,Argentinos Jrs,Aldosivi,0,1,2.2,3.1,3.5,Aldosivi,3.5
2015,2015,12,Racing Clube,Atlético Lanus,2,0,1.95,3.1,4.33,Racing Clube,1.95
2015,2015,12,Atletico de Rafaela,Defesa e Justiça,2,1,1.95,3.3,4.0,Atletico de Rafaela,1.95
2015,2015,12,Club Atletico Tigre,Nueva Chicago,2,0,1.67,3.4,5.75,Club Atletico Tigre,1.67
2015,2015,12,Boca Juniors,River Plate,2,0,2.5,3.0,3.0,Boca Juniors,2.5
2015,2015,12,Union de Santa Fe,CA Belgrano,1,1,3.0,3.0,2.5,Empate,3.0
2015,2015,13,Arsenal de Sarandi,Quilmes AC,0,1,2.05,3.1,4.0,Quilmes AC,4.0
2015,2015,13,Nueva Chicago,CA Rosário Central,0,2,4.75,3.0,1.91,CA Rosário Central,1.91
2015,2015,13,Atlético Lanus,Club Atletico Tigre,1,1,2.2,3.1,3.5,Empate,3.1
2015,2015,13,Estudiantes de La Plata,CA Temperley,2,1,1.83,3.25,4.75,Estudiantes de La Plata,1.83
2015,2015,13,Quilmes AC,Godoy Cruz,0,0,2.25,3.2,3.25,Empate,3.2
2015,2015,13,Union de Santa Fe,Cruzeiro do Norte,5,2,1.73,3.4,5.25,,
2015,2015,13,Newell´s Old Boys,CA San Lorenzo de Almagro,1,1,2.45,2.9,3.2,Empate,2.9
2015,2015,13,Velez Sarsfield,Argentinos Jrs,0,1,2.0,3.1,4.2,Argentinos Jrs,4.2
2015,2015,13,Aldosivi,CA Banfield,0,3,2.7,3.0,2.75,CA Banfield,2.75
2015,2015,13,CA Belgrano,Arsenal de Sarandi,2,0,1.55,3.75,6.5,CA Belgrano,1.55
2015,2015,13,River Plate,Racing Clube,0,0,1.73,3.2,5.75,Empate,3.2
2015,2015,15,Gimnasia La Plata,Quilmes AC,3,2,1.73,3.4,5.25,Gimnasia La Plata,1.73
2015,2015,15,Cruzeiro do Norte,Defesa e Justiça,3,1,2.63,3.0,2.88,,
2015,2015,15,Arsenal de Sarandi,Union de Santa Fe,1,1,2.5,3.0,3.0,Empate,3.0
2015,2015,15,CA Rosário Central,Atlético Lanus,1,1,1.91,3.4,4.0,Empate,3.4
2015,2015,15,Colon Santa Fe,San Martin de San Juan,2,2,2.25,3.1,3.4,Empate,3.1
2015,2015,15,CA Banfield,Velez Sarsfield,1,3,1.91,3.3,4.2,Velez Sarsfield,4.2
2015,2015,15,Olimpo Bahia Blanco,Nueva Chicago,0,0,1.91,3.1,4.5,Empate,3.1
2015,2015,15,CA San Lorenzo de Almagro,Sarmiento,3,0,1.53,3.6,6.0,CA San Lorenzo de Almagro,1.53
2015,2015,15,Atletico de Rafaela,Estudiantes de La Plata,1,2,3.25,3.0,2.38,Estudiantes de La Plata,2.38
2015,2015,15,Racing Clube,CA Independiente,1,0,2.15,3.1,3.6,Racing Clube,2.15
2015,2015,15,Argentinos Jrs,Newell´s Old Boys,2,1,2.5,2.9,3.1,Argentinos Jrs,2.5
2015,2015,15,Boca Juniors,Aldosivi,0,3,1.44,4.0,8.0,Aldosivi,8.0
2015,2015,15,Godoy Cruz,CA Belgrano,1,0,2.8,3.1,2.63,Godoy Cruz,2.8
2015,2015,16,Quilmes AC,CA San Lorenzo de Almagro,1,2,4.2,3.3,1.91,CA San Lorenzo de Almagro,1.91
2015,2015,16,Nueva Chicago,CA Temperley,0,2,2.6,3.0,2.9,CA Temperley,2.9
2015,2015,16,Sarmiento,Argentinos Jrs,0,0,2.1,3.0,4.0,Empate,3.0
2015,2015,16,CA Belgrano,Gimnasia La Plata,0,1,2.0,3.1,4.2,Gimnasia La Plata,4.2
2015,2015,16,CA Independiente,Club Atletico Tigre,1,0,2.0,3.3,3.8,CA Independiente,2.0
2015,2015,16,Newell´s Old Boys,CA Banfield,1,1,2.25,3.0,3.5,Empate,3.0
2015,2015,16,Union de Santa Fe,Godoy Cruz,1,0,1.91,3.3,4.2,Union de Santa Fe,1.91
2015,2015,16,Aldosivi,Racing Clube,1,2,3.0,2.9,2.55,Racing Clube,2.55
2015,2015,16,San Martin de San Juan,Defesa e Justiça,2,2,2.05,3.2,3.8,Empate,3.2
2015,2015,16,River Plate,CA Rosário Central,2,0,1.57,3.75,6.0,River Plate,1.57
2015,2015,16,Estudiantes de La Plata,Colon Santa Fe,0,0,1.62,3.5,6.0,Empate,3.5
2015,2015,16,Velez Sarsfield,Boca Juniors,2,0,4.0,3.3,1.95,Velez Sarsfield,4.0
2015,2015,17,Arsenal de Sarandi,Cruzeiro do Norte,1,0,1.85,3.25,4.5,,
2015,2015,17,Atlético Lanus,Olimpo Bahia Blanco,2,0,1.67,3.5,5.5,Atlético Lanus,1.67
2015,2015,17,Gimnasia La Plata,Union de Santa Fe,5,2,1.8,3.4,4.75,Gimnasia La Plata,1.8
2015,2015,17,CA Banfield,Sarmiento,0,0,1.75,3.4,5.0,Empate,3.4
2015,2015,17,Argentinos Jrs,Quilmes AC,0,2,2.25,3.1,3.4,Quilmes AC,3.4
2015,2015,17,CA Temperley,Atlético Lanus,1,1,3.4,3.1,2.2,Empate,3.1
2015,2015,17,CA San Lorenzo de Almagro,CA Belgrano,0,0,2.05,3.2,3.75,Empate,3.2
2015,2015,17,Cruzeiro do Norte,San Martin de San Juan,3,1,2.5,3.0,3.0,,
2015,2015,17,CA Rosário Central,CA Independiente,1,1,2.15,3.1,3.6,Empate,3.1
2015,2015,17,Atletico de Rafaela,Nueva Chicago,2,0,1.5,3.75,7.5,Atletico de Rafaela,1.5
2015,2015,17,Racing Clube,Velez Sarsfield,3,1,1.73,3.4,5.25,Racing Clube,1.73
2015,2015,17,Boca Juniors,Newell´s Old Boys,4,0,1.6,3.6,6.0,Boca Juniors,1.6
2015,2015,17,Godoy Cruz,Arsenal de Sarandi,0,0,1.95,3.1,4.33,Empate,3.1
2015,2015,17,Olimpo Bahia Blanco,River Plate,1,1,4.6,3.3,1.83,Empate,3.3
2015,2015,18,Club Atletico Tigre,Aldosivi,2,1,1.91,3.4,4.0,Club Atletico Tigre,1.91
2015,2015,18,Defesa e Justiça,Estudiantes de La Plata,0,1,3.2,3.1,2.3,Estudiantes de La Plata,2.3
2015,2015,19,Club Atletico Tigre,River Plate,0,0,3.4,3.0,2.3,Empate,3.0
2015,2015,19,Arsenal de Sarandi,Gimnasia La Plata,0,1,3.5,3.0,2.25,Gimnasia La Plata,2.25
2015,2015,19,Estudiantes de La Plata,San Martin de San Juan,0,0,1.73,3.5,5.0,Empate,3.5
2015,2015,19,CA Belgrano,Argentinos Jrs,2,1,1.6,3.5,6.5,CA Belgrano,1.6
2015,2015,19,River Plate,CA Temperley,1,1,1.53,3.6,7.5,Empate,3.6
2015,2015,19,Quilmes AC,CA Banfield,0,1,3.1,2.9,2.5,CA Banfield,2.5
2015,2015,19,Union de Santa Fe,CA San Lorenzo de Almagro,1,1,3.6,3.0,2.2,Empate,3.0
2015,2015,19,Atletico Huracan,Defesa e Justiça,0,0,2.38,3.1,3.1,Empate,3.1
2015,2015,19,Atlético Lanus,Atletico de Rafaela,3,0,1.7,3.5,5.25,Atlético Lanus,1.7
2015,2015,19,Nueva Chicago,Colon Santa Fe,0,0,2.7,2.88,2.9,Empate,2.88
2015,2015,19,CA Independiente,Olimpo Bahia Blanco,3,1,1.67,3.4,6.0,CA Independiente,1.67
2015,2015,19,Newell´s Old Boys,Racing Clube,3,0,3.5,3.0,2.25,Newell´s Old Boys,3.5
2015,2015,19,Godoy Cruz,Cruzeiro do Norte,3,0,1.8,3.25,5.0,,
2015,2015,19,Sarmiento,Boca Juniors,0,1,4.75,3.3,1.8,Boca Juniors,1.8
2015,2015,20,Aldosivi,CA Rosário Central,1,3,3.5,3.1,2.2,CA Rosário Central,2.2
2015,2015,20,Velez Sarsfield,Club Atletico Tigre,2,2,2.6,3.0,2.9,Empate,3.0
2015,2015,20,CA San Lorenzo de Almagro,Arsenal de Sarandi,3,0,1.53,3.75,7.0,CA San Lorenzo de Almagro,1.53
2015,2015,20,CA Banfield,CA Belgrano,1,2,2.4,3.1,3.1,CA Belgrano,3.1
2015,2015,20,Olimpo Bahia Blanco,Aldosivi,3,1,2.3,2.9,3.5,Olimpo Bahia Blanco,2.3
2015,2015,20,Boca Juniors,Quilmes AC,2,1,1.3,4.5,15.0,Boca Juniors,1.3
2015,2015,20,Defesa e Justiça,Nueva Chicago,2,1,1.62,3.6,6.0,Defesa e Justiça,1.62
2015,2015,20,Atletico de Rafaela,River Plate,1,5,3.5,3.0,2.25,River Plate,2.25
2015,2015,20,Racing Clube,Sarmiento,2,1,1.57,3.5,7.0,Racing Clube,1.57
2015,2015,20,Colon Santa Fe,Atlético Lanus,1,2,3.8,3.0,2.15,Atlético Lanus,2.15
2015,2015,20,Club Atletico Tigre,Newell´s Old Boys,0,0,2.45,2.9,3.2,Empate,2.9
2015,2015,20,San Martin de San Juan,Atletico Huracan,3,2,2.25,3.0,3.5,San Martin de San Juan,2.25
2015,2015,20,CA Rosário Central,Velez Sarsfield,0,0,1.7,3.5,5.25,Empate,3.5
2015,2015,20,CA Temperley,CA Independiente,0,1,3.0,3.0,2.5,CA Independiente,2.5
2015,2015,21,Gimnasia La Plata,Godoy Cruz,2,0,1.85,3.1,5.0,Gimnasia La Plata,1.85
2015,2015,21,Cruzeiro do Norte,Estudiantes de La Plata,1,2,3.75,3.1,2.1,,
2015,2015,21,Argentinos Jrs,Union de Santa Fe,1,2,2.38,2.9,3.3,Union de Santa Fe,3.3
2015,2015,21,Aldosivi,CA Temperley,0,0,2.2,3.0,3.6,Empate,3.0
2015,2015,21,Gimnasia La Plata,Cruzeiro do Norte,2,1,1.44,3.8,9.0,,
2015,2015,21,Sarmiento,Club Atletico Tigre,0,1,2.5,2.88,3.1,Club Atletico Tigre,3.1
2015,2015,21,River Plate,Colon Santa Fe,3,1,1.44,4.0,8.5,River Plate,1.44
2015,2015,21,Union de Santa Fe,CA Banfield,0,0,2.8,2.88,2.75,Empate,2.88
2015,2015,21,CA Independiente,Atletico de Rafaela,2,0,1.44,4.2,7.5,CA Independiente,1.44
2015,2015,21,Velez Sarsfield,Olimpo Bahia Blanco,0,2,2.15,3.0,3.8,Olimpo Bahia Blanco,3.8
2015,2015,21,Godoy Cruz,CA San Lorenzo de Almagro,1,1,3.0,3.0,2.5,Empate,3.0
2015,2015,21,Newell´s Old Boys,CA Rosário Central,0,1,2.7,2.88,2.88,CA Rosário Central,2.88
2015,2015,21,Quilmes AC,Racing Clube,2,1,4.33,3.0,2.0,Quilmes AC,4.33
2015,2015,21,Atletico Huracan,Estudiantes de La Plata,1,0,2.75,3.0,2.7,Atletico Huracan,2.75
2015,2015,21,Atlético Lanus,Defesa e Justiça,0,1,1.73,3.25,5.5,Defesa e Justiça,5.5
2015,2015,21,CA Belgrano,Boca Juniors,0,1,3.2,3.0,2.4,Boca Juniors,2.4
2015,2015,22,Nueva Chicago,San Martin de San Juan,0,0,3.0,2.88,2.63,Empate,2.88
2015,2015,22,Arsenal de Sarandi,Argentinos Jrs,3,2,2.38,2.9,3.4,Arsenal de Sarandi,2.38
2015,2015,22,Atletico de Rafaela,Aldosivi,2,1,2.2,3.1,3.5,Atletico de Rafaela,2.2
2015,2015,22,CA Temperley,Velez Sarsfield,2,1,2.5,2.88,3.2,CA Temperley,2.5
2015,2015,22,Argentinos Jrs,Godoy Cruz,0,0,2.38,3.0,3.2,Empate,3.0
2015,2015,22,Estudiantes de La Plata,Nueva Chicago,1,0,1.57,3.6,6.5,Estudiantes de La Plata,1.57
2015,2015,22,CA San Lorenzo de Almagro,Gimnasia La Plata,1,0,2.2,3.1,3.5,CA San Lorenzo de Almagro,2.2
2015,2015,22,CA Rosário Central,Sarmiento,1,1,1.53,3.6,7.5,Empate,3.6
2015,2015,22,Colon Santa Fe,CA Independiente,0,1,3.6,3.2,2.1,CA Independiente,2.1
2015,2015,22,Olimpo Bahia Blanco,Newell´s Old Boys,2,0,2.6,3.0,2.9,Olimpo Bahia Blanco,2.6
2015,2015,22,Racing Clube,CA Belgrano,0,0,2.0,3.3,3.75,Empate,3.3
2015,2015,22,Cruzeiro do Norte,Atletico Huracan,3,3,3.3,3.1,2.3,,
2015,2015,22,Boca Juniors,Union de Santa Fe,3,4,1.4,4.5,8.0,Union de Santa Fe,8.0
2015,2015,23,Club Atletico Tigre,Quilmes AC,0,1,1.95,3.1,4.33,Quilmes AC,4.33
2015,2015,23,CA Banfield,Arsenal de Sarandi,4,1,1.67,3.6,5.5,CA Banfield,1.67
2015,2015,24,San Martin de San Juan,Atlético Lanus,1,1,3.2,3.0,2.4,Empate,3.0
2015,2015,24,Sarmiento,Olimpo Bahia Blanco,0,0,2.38,3.0,3.2,Empate,3.0
2015,2015,24,CA Belgrano,Club Atletico Tigre,1,0,1.95,3.2,4.2,CA Belgrano,1.95
2015,2015,24,CA Independiente,Defesa e Justiça,1,0,1.67,3.5,5.5,CA Independiente,1.67
2015,2015,24,Nueva Chicago,Atletico Huracan,3,0,3.2,3.0,2.4,Nueva Chicago,3.2
2015,2015,24,Godoy Cruz,CA Banfield,1,2,2.3,3.1,3.25,CA Banfield,3.25
2015,2015,24,Aldosivi,Colon Santa Fe,1,1,2.0,3.1,4.2,Empate,3.1
2015,2015,24,Union de Santa Fe,Racing Clube,1,2,3.0,3.1,2.45,Racing Clube,2.45
2015,2015,24,Atlético Lanus,Estudiantes de La Plata,0,0,2.6,3.0,2.9,Empate,3.0
2015,2015,24,Gimnasia La Plata,Argentinos Jrs,4,2,1.53,3.6,7.5,Gimnasia La Plata,1.53
2015,2015,24,Velez Sarsfield,Atletico de Rafaela,2,2,1.91,3.2,4.33,Empate,3.2
2015,2015,24,Newell´s Old Boys,CA Temperley,0,0,1.8,3.2,5.0,Empate,3.2
2015,2015,24,Arsenal de Sarandi,Boca Juniors,1,2,8.5,4.0,1.44,Boca Juniors,1.44
2015,2015,25,River Plate,San Martin de San Juan,0,1,1.3,5.0,10.0,San Martin de San Juan,10.0
2015,2015,25,Quilmes AC,CA Rosário Central,3,1,3.4,3.0,2.3,Quilmes AC,3.4
2015,2015,29,Aldosivi,Cruzeiro do Norte,2,0,1.73,3.4,5.25,,
2015,2015,29,CA Temperley,Quilmes AC,0,0,2.5,2.88,3.2,Empate,2.88
2015,2015,29,Sarmiento,Defesa e Justiça,2,1,2.5,3.0,3.0,Sarmiento,2.5
2015,2015,29,Aldosivi,Atletico Huracan,0,0,2.3,3.1,3.2,Empate,3.1
2015,2015,29,Argentinos Jrs,Boca Juniors,1,3,6.0,3.3,1.67,Boca Juniors,1.67
2015,2015,29,Godoy Cruz,CA Rosário Central,1,3,2.9,3.1,2.5,CA Rosário Central,2.5
2015,2015,29,CA Independiente,Nueva Chicago,2,1,1.4,4.0,9.5,CA Independiente,1.4
2015,2015,29,Gimnasia La Plata,Club Atletico Tigre,1,1,2.05,3.2,3.8,Empate,3.2
2015,2015,29,Newell´s Old Boys,San Martin de San Juan,1,0,1.91,3.25,4.33,,
2015,2015,29,Velez Sarsfield,Estudiantes de La Plata,0,1,3.2,3.1,2.3,Estudiantes de La Plata,2.3
2015,2015,29,Arsenal de Sarandi,Olimpo Bahia Blanco,2,1,2.5,3.0,3.0,Arsenal de Sarandi,2.5
2015,2015,29,CA Banfield,Cruzeiro do Norte,2,1,1.44,3.8,9.0,,
